聲	呼	等	韻	調	組	攝	單字	多音	罕度	檢	原註	新註	聲母	韻母	聲調	次 聲母	次 韻母	次 聲調	分韻(1782)	英華(1856)	分部(1914)	道漢(1939)	穗書	穗習	IPA 聲母	IPA 韻母	IPA 聲調
精	開	三	脂A	平	精	止	諮	0	1	0			z	i	1				zii1	zi1	zi1	zi1	zi1		ʦ	i	55
精	開	三	脂A	平	精	止	資	0	0	0			z	i	1				zii1	zi1	zi1	zi1	zi1		ʦ	i	55
精	開	三	脂A	平	精	止	姿	0	0	0			z	i	1				zii1	zi1	zi1	zi1	zi1		ʦ	i	55
章	開	三	脂A	平	章	止	脂	0	0	0			z	i	1				zhi1	zhi1	zi1	zi1	zi1		ʦ	i	55
							恣	0	2	1	恣睢		z	i	1							zi1	zi1		ʦ	i	55
知	開	三	脂B	平	知	止	胝	0	2	0			z	i	1				chi1	chi1	ci4	zi1	zi1		ʦ	i	55
精	開	三	之	平	精	止	滋	0	0	0			z	i	1				zii1	zi1	zi1	zi1	zi1		ʦ	i	55
精	開	三	之	平	精	止	孜	0	2	0			z	i	1				zii1	zi1	-	zi1	zi1		ʦ	i	55
章	開	三	之	平	章	止	芝	0	0	0			z	i	1				zhi1	zhi1	zi1	zi1	zi1		ʦ	i	55
章	開	三	之	平	章	止	之	0	0	0			z	i	1				zhi1	zhi1	zi1	zi1	zi1		ʦ	i	55
							齊	0	0	1	齊衰		z	i	1					zhaai1		zi1	zi1		ʦ	i	55
-	-	-	-	-	-	-	茲	0	2	1	在茲		z	i	1				-	zi1	-	zi1	zi1		ʦ	i	55
章	開	三	支A	平	章	止	只	0	0	0			z	i	2				zhi2	zhi2	zek3	zi2	zi2		ʦ	i	35
							祇	0	2	1	同「只有」的「只」		z	i	2							-	zi2		ʦ	i	35
精	開	三	支A	上	精	止	紫	0	0	0			z	i	2				zii2	zi2	zi2	zi2	zi2		ʦ	i	35
章	開	三	支A	上	章	止	紙	0	0	0			z	i	2				zhi2	zhi2	zi2	zi2	zi2		ʦ	i	35
章	開	三	支A	上	章	止	咫	0	2	0			z	i	2				zhi2	zhi2	zi2	zi2	zi2		ʦ	i	35
章	開	三	支A	上	章	止	枳	0	2	0			z	i	2				zhi2	zhat1	zat1	zi2	zi2		ʦ	i	35
精	開	三	脂A	上	精	止	姊	0	1	0			z	i	2				zii2	zi2	ze2	zi2	zi2		ʦ	i	35
章	開	三	脂A	上	章	止	指	0	0	0			z	i	2				zhi2	zhi2	zi2	zi2	zi2		ʦ	i	35
章	開	三	脂A	上	章	止	旨	0	0	0			z	i	2				zhi2	zhi2	zi2	zi2	zi2		ʦ	i	35
精	開	三	之	上	精	止	仔	0	0	1	仔細		z	i	2					zi2		zi1	zi2		ʦ	i	35
精	開	三	之	上	精	止	子	0	0	0			z	i	2				zii2	zi2	zi2	zi2	zi2		ʦ	i	35
精	開	三	之	上	精	止	梓	0	2	0			z	i	2				zii2	zi2	zi2	zi2	zi2		ʦ	i	35
徹	開	三	之	上		止	祉	0	3	0			z	i	2				zhi2	zhi2	zi2	zi2	zi2		ʦ	i	35
章	開	三	之	上	章	止	止	0	0	0			z	i	2				zhi2	zhi2	zi2	zi2	zi2		ʦ	i	35
章	開	三	之	上	章	止	趾	0	1	0			z	i	2				zhi2	zhi2	zi2	zi2	zi2		ʦ	i	35
章	開	三	之	上	章	止	址	0	0	0			z	i	2				zhi2	zhi2	zi2	zi2	zi2		ʦ	i	35
知	開	三	之	上	知	止	徵	0	0	1	古代五音之一		z	i	2				zhi2			zi2	zi2		ʦ	i	35
-	-	-	-	-	-	-	籽	0	1	0			z	i	2				-	-	-	zi2	zi2		ʦ	i	35
精	開	三	脂A	去	精	止	恣	0	2	1	恣意		z	i	3				cii3	ci3	ci3		ci3	zi3	ʦ	i	33
從	開	三	支A	去	精	止	漬	0	2	0			z	i	3				-	zi1	-	zik1	zi3		ʦ	i	33
知	開	四	支B	平	知	止	知	0	0	1	知識		z	i	3								zi3		ʦ	i	33
知	開	三	支B	去	知	止	智	0	0	0			z	i	3				zhi3	zhi3	zi3	zi3	zi3		ʦ	i	33
章	開	三	脂A	去	章	止	摯	0	1	0			z	i	3				zhi3	zhi3	zi3	zi3	zi3		ʦ	i	33
章	開	三	脂A	去	章	止	至	0	0	0			z	i	3				zhi3	zhi3	zi3	zi3	zi3		ʦ	i	33
知	開	三	脂B	去	知	止	致	0	0	0			z	i	3				zhi3	zhi3	zi3	zi3	zi3		ʦ	i	33
知	開	三	脂B	去	知	止	質	0	0	1	人質		z	i	3				zhi3	zhi3		zi3	zi3		ʦ	i	33
澄	開	三	脂B	去	知	止	緻	0	0	0			z	i	3				zhi3	zhi3	zi3	zi3	zi3		ʦ	i	33
知	開	三	之	去	知	止	置	0	0	0			z	i	3				zhi3	zhi3	zi3	zi3	zi3		ʦ	i	33
章	開	三	之	去	章	止	誌	0	0	0			z	i	3				zhi3	zhi3	zi3	zi3	zi3		ʦ	i	33
章	開	三	之	去	章	止	識	0	0	1	默而識之		z	i	3				zhi3	zhi3		zi3	zi3		ʦ	i	33
章	開	三	之	去	章	止	志	0	0	0			z	i	3				zhi3	zhi3	zi3	zi3	zi3		ʦ	i	33
章	開	三	之	去	章	止	痣	0	2	0			z	i	3				zhi3	zhi3			zi3		ʦ	i	33
澄	開	三	之	上	知	止	峙	0	2	0			z	i	6				shi6	shi6	zi6	ci5	ci5	zi6	ʦ	i	32
從	開	三	脂A	去	精	止	自	0	0	0			z	i	6				zii6	zi6	zi6	zi6	zi6		ʦ	i	32
澄	開	三	脂B	去	知	止	稚	0	1	0			z	i	6				zhi6	zhi6	zi6	zi6	zi6		ʦ	i	32
心	開	三	之	去	精	止	伺	0	1	1	窺伺		z	i	6				zii6	zi6	zi6	zi6	zi6		ʦ	i	32
澄	開	三	之	平	知	止	治	0	0	0			z	i	6				zhi6	zhi6	zi6	zi6	zi6		ʦ	i	32
邪	開	三	之	上	精	止	巳	0	2	0			z	i	6				ji5	zi1	zi6	zi6	zi6		ʦ	i	32
邪	開	三	之	上	精	止	祀	0	2	0			z	i	6				zii6	zi6	zi6	zi6	zi6		ʦ	i	32
邪	開	三	之	上	精	止	耜	0	3	0			z	i	6				zii6	zi6	zi6	zi6	zi6		ʦ	i	32
從	開	三	之	去	精	止	字	0	0	0			z	i	6					zi6	粵拼	zi6	zi6		ʦ	i	32
邪	開	三	之	去	精	止	嗣	0	2	0			z	i	6				zii6	zi6	zi6	zi6	zi6		ʦ	i	32
邪	開	三	之	去	精	止	寺	0	0	0			z	i	6				zii6	zi6	zi6	zi6	zi6		ʦ	i	32
邪	開	三	之	去	精	止	飼	0	0	0			z	i	6				zii6	zi6	zi6	zi6	zi6		ʦ	i	32
精	開	三	支A	去	精	止	積	0	0	0			z	ik	1				zik1	zik1	zik1	zi3	zik1		ʦ	ɪk	5
章	開	三	之	去	章	止	織	0	0	0			z	ik	1				zhik1	zhik1	zik1	zik1	zik1		ʦ	ɪk	5
精	開	三	真A	入	精	臻	唧	0	1	0			z	ik	1				zik1	zik1	zik1	zik1	zik1		ʦ	ɪk	5
精	開	三	清A	入	精	梗	跡	0	0	0			z	ik	1				zik1	zik1	-	zik1	zik1		ʦ	ɪk	5
精	開	三	清A	入	精	梗	蹟	0	0	0			z	ik	1				zik1	zik1	zik1	zik1	zik1		ʦ	ɪk	5
精	開	四	青	入	精	梗	績	0	0	0			z	ik	1				zik1	zik1	zik1	zik1	zik1		ʦ	ɪk	5
精	開	三	蒸	入	精	曾	即	0	0	0			z	ik	1				zik1	zik1	zik1	zik1	zik1		ʦ	ɪk	5
章	開	三	蒸	入	章	曾	職	0	0	0			z	ik	1				zhik1	zhik1	zik1	zik1	zik1		ʦ	ɪk	5
澄	開	三	之	去	知	止	植	0	0	0			z	ik	6				zhik6	zhik6	zik6	zik6	zik6		ʦ	ɪk	2
澄	開	三	之	去	知	止	值	0	0	0			z	ik	6				zhai6	zhi6	zik6	zik6	zik6		ʦ	ɪk	2
從	開	三	麻	去	精	假	藉	0	2	0			z	ik	6				zik6	zik6	zik6	zik6	zik6		ʦ	ɪk	2
從	開	三	清A	入	精	梗	籍	0	0	0			z	ik	6				zik6	zik6	zik6	zik6	zik6		ʦ	ɪk	2
邪	開	三	清A	入	精	梗	汐	0	2	0			z	ik	6				zik6	zik6	zik6	zik6	zik6		ʦ	ɪk	2
邪	開	三	清A	入	精	梗	夕	0	0	0			z	ik	6				zik6	zik6	zik6	zik6	zik6		ʦ	ɪk	2
邪	開	三	清A	入	精	梗	席	0	0	0		出席	z	ik	6				zik6	zik6	zik6	zik6	zik6		ʦ	ɪk	2
從	開	四	青	入	精	梗	寂	0	1	0			z	ik	6				zik6	zik6	zik6	zik6	zik6		ʦ	ɪk	2
澄	開	三	蒸	入	知	曾	直	0	0	0			z	ik	6				zhik6	zhik6	zik6	zik6	zik6		ʦ	ɪk	2
常	開	三	蒸	入	章	曾	殖	0	0	0			z	ik	6				zhik6	zhik6	zik6	zik6	zik6		ʦ	ɪk	2
-	-	-	-	-	-	-	矽	0	2	0			z	ik	6				-	-	-	zik6	zik6		ʦ	ɪk	2
精	開	三	鹽A	平	精	咸	尖	0	0	0			z	im	1				zim1	zim1	zim1	zim1	zim1		ʦ	im	55
精	開	三	鹽A	平	精	咸	漸	0	0	1	漸車帷裳		z	im	1								zim1		ʦ	im	55
章	開	三	鹽A	平	章	咸	詹	0	2	0			z	im	1				zhim1	zhim1	zim1	zim1	zim1		ʦ	im	55
章	開	三	鹽A	平	章	咸	瞻	0	1	0			z	im	1				zhim1	zhim1	zim1	zim1	zim1		ʦ	im	55
章	開	三	鹽A	平	章	咸	占	0	0	1	占卜		z	im	1				zhim1	zhim1	zim1	zim1	zim1		ʦ	im	55
娘	開	三	鹽B	平	知	咸	粘	0	0	0			z	im	1				zhim1	zhim1	nim4	zim1	zim1		ʦ	im	55
知	開	三	鹽B	平	知	咸	沾	0	0	0			z	im	1				zhim1	zhim1	zim1	zim1	zim1		ʦ	im	55
章	開	三	鹽A	去	章	咸	占	0	0	1	占領		z	im	3				zhim3	zhim3			zim3		ʦ	im	33
端	開	四	添	平	端	咸	佔	0	0	0			z	im	3				-	zhim3	zim1	zim1	zim3		ʦ	im	33
從	開	三	鹽A	上	精	咸	漸	0	0	1	逐漸		z	im	6				zim6	zim6	zim6	zim6	zim6		ʦ	im	32
精	開	三	仙A	平	精	山	煎	0	0	0			z	in	1				zin1	zin1	zin1	zin1	zin1		ʦ	in	55
章	開	三	仙A	平	章	山	氈	0	1	0			z	in	1				-	zhin1	-	zin1	zin1		ʦ	in	55
精	開	四	先	平	精	山	箋	0	2	0			z	in	1				zin1	zin1	zin1	zin1	zin1		ʦ	in	55
精	開	四	先	平	精	山	濺	0	1	1	濺濺		z	in	1							zin1	zin1		ʦ	in	55
精	開	三	仙A	上	精	山	剪	0	0	0			z	in	2				zin2	zin2	zin2	zin2	zin2		ʦ	in	35
精	開	三	仙A	上	精	山	翦	0	2	0			z	in	2				zin2	zin2	-	zin2	zin2		ʦ	in	35
昌	開	三	仙A	上	章	山	闡	0	1	0			z	in	2				zhin2	zhin2	-	zin2	zin2		ʦ	in	35
知	開	三	仙B	上	知	山	展	0	0	0			z	in	2				zhin2	zhin2	zin2	zin2	zin2		ʦ	in	35
知	開	三	仙B	上	知	山	輾	0	2	1	輾轉		z	in	2				zhin2	zhin2	zin2	zin2	zin2		ʦ	in	35
娘	開	三	仙B	去	知	山	碾	0	1	0			z	in	2				zhin2	zhin2	zin2	zin2	zin2		ʦ	in	35
從	開	三	仙A	上	精	山	餞	0	2	0			z	in	3				zin3	zin3	zin3	zin3	zin3		ʦ	in	33
精	開	三	仙A	去	精	山	箭	0	0	0			z	in	3				zin3	zin3	zin3	zin3	zin3		ʦ	in	33
章	開	三	仙A	去	章	山	顫	0	0	0			z	in	3				zhin1	zhin1	zin1	zan3	zin3		ʦ	in	33
章	開	三	仙A	去	章	山	戰	0	0	0			z	in	3				zhin6	zhin3	zin3	zin3	zin3		ʦ	in	33
精	開	三	仙A	去	精	山	濺	0	1	1	飛濺		z	in	3				zin3	zin3	zin3		zin3		ʦ	in	33
精	開	四	先	去	精	山	薦	0	0	0			z	in	3				zin3	zin3	zin3	zin3	zin3		ʦ	in	33
從	開	四	先	去	精	山	荐	0	0	0			z	in	3				zin3	zin3	-	zin3	zin3		ʦ	in	33
從	開	三	仙A	去	精	山	賤	0	0	0			z	in	6				zin6	zin6	zin6	zin6	zin6		ʦ	in	32
精	開	三	清A	平	精	梗	精	0	0	0			z	ing	1				zing1	zing1	zing1	zing1	zing1		ʦ	ɪŋ	55
精	開	三	清A	平	精	梗	菁	0	2	0			z	ing	1				zing1	cing1	cing1	zing1	zing1		ʦ	ɪŋ	55
精	開	三	清A	平	精	梗	睛	0	0	0			z	ing	1				zing1	zing1	zing1	zing1	zing1		ʦ	ɪŋ	55
精	開	三	清A	平	精	梗	蜻	0	0	0			z	ing	1				zing1	zing1	cing1	cing1	zing1		ʦ	ɪŋ	55
精	開	三	清A	平	精	梗	晶	0	0	0			z	ing	1				zing1	zing1	zing1	zing1	zing1		ʦ	ɪŋ	55
章	開	三	清A	平	章	梗	正	0	0	1	正月		z	ing	1				zhing1	zhing1	zing1	zing1	zing1		ʦ	ɪŋ	55
章	開	三	清A	平	章	梗	怔	0	1	0			z	ing	1				-	-	-	zing1	zing1		ʦ	ɪŋ	55
章	開	三	清A	平	章	梗	征	0	0	0			z	ing	1				zhing1	zhing1	zing1	zing1	zing1		ʦ	ɪŋ	55
知	開	三	清B	平	知	梗	楨	0	2	0			z	ing	1				zhing1	zhing1	zing1	zing1	zing1		ʦ	ɪŋ	55
知	開	三	清B	平	知	梗	貞	0	0	0			z	ing	1				zhing1	zhing1	zing1	zing1	zing1		ʦ	ɪŋ	55
知	開	三	清B	平	知	梗	禎	0	2	0			z	ing	1				zhing1	zhing1	zing1	zing1	zing1		ʦ	ɪŋ	55
徹	開	三	清B	平	知	梗	偵	0	0	0			z	ing	1				zhing1	zhing1	zing1	zing1	zing1		ʦ	ɪŋ	55
知	開	三	蒸	平	知	曾	徵	0	0	1	徵求		z	ing	1					zhing1	zing1		zing1		ʦ	ɪŋ	55
知	開	三	蒸	平	知	曾	癥	0	0	0			z	ing	1				zhing1	zhing1	zing1	zing1	zing1		ʦ	ɪŋ	55
章	開	三	蒸	平	章	曾	蒸	0	0	0			z	ing	1				zhing1	zhing1	zing1	zing1	zing1		ʦ	ɪŋ	55
章	開	三	蒸	上	章	曾	拯	0	1	0		文盲音	z	ing	2				ching2	ching2	cing2	cing2	cing2		ʦ	ɪŋ	35
精	開	三	清A	上	精	梗	井	0	0	0			z	ing	2				zing2	zing2	zing2	zing2	zing2		ʦ	ɪŋ	35
章	開	三	清A	上	章	梗	整	0	0	0			z	ing	2				zhing2	zhing2	zing2	zing2	zing2		ʦ	ɪŋ	35
章	開	三	清A	去	章	梗	正	0	0	1	正午		z	ing	3				zhing3	zhing3			zing3		ʦ	ɪŋ	33
章	開	三	清A	去	章	梗	政	0	0	0			z	ing	3				zhing3	zhing4	zing3	zing3	zing3		ʦ	ɪŋ	33
章	開	三	蒸	去	章	曾	證	0	0	0			z	ing	3				zhing3	zhing3	zing3	zing3	zing3		ʦ	ɪŋ	33
-	-	-	-	-	-	-	症	0	0	0			z	ing	3				-	zhing3	-	zing3	zing3		ʦ	ɪŋ	33
船	開	三	蒸	去	章	曾	剩	0	0	0			z	ing	6				shing6	shing4	zing6	sing6	sing6		ʦ	ɪŋ	32
從	開	三	清A	上	精	梗	阱	0	1	0			z	ing	6				zing6	zing6	zing6	zing6	zing6		ʦ	ɪŋ	32
從	開	三	清A	上	精	梗	靖	0	1	0			z	ing	6				zing6	-	zing6	zing6	zing6		ʦ	ɪŋ	32
從	開	三	清A	上	精	梗	靜	0	0	0			z	ing	6				zing6	zing6	zing6	zing6	zing6		ʦ	ɪŋ	32
從	開	三	清A	去	精	梗	淨	0	0	0			z	ing	6				zing6	zing6	zing6	zing6	zing6		ʦ	ɪŋ	32
邪	開	三	侵A	入	精	深	褶	0	2	1	皺褶		z	ip	3				zhip1	zhip3	-	zaap3	zip3		ʦ	ip	3
精	開	三	鹽A	入	精	咸	接	0	0	0			z	ip	3				zip1	zip3	zip3	zip3	zip3		ʦ	ip	3
日	開	三	鹽A	入	日	咸	囁	0	2	0			z	ip	3				-	zhip3	-	nip3	zip3		ʦ	ip	3
知	開	三	鹽B	入	知	咸	輒	0	2	0			z	ip	3				zhip1	zhip3	zip3	-	zip3		ʦ	ip	3
精	開	四	添	入	精	咸	浹	0	2	0			z	ip	3				zip1	zip3	-	zip3	zip3		ʦ	ip	3
來	開	一	覃	入	來	咸	摺	0	0	0			z	ip	3				zhip1	zhip3	zip3	zaap3	zip3		ʦ	ip	3
章	開	三	仙A	入	章	山	折	0	0	1	骨折		z	it	3				zhit1	zhit3	zit3	zit3	zit3		ʦ	it	3
莊	開	三	臻	入	莊	臻	櫛	0	2	0			z	it	3				zit1	zit3	zit3	zit3	zit3		ʦ	it	3
章	開	三	仙A	入	章	山	浙	0	0	0			z	it	3				zhit1	zhit3	zit3	zit3	zit3		ʦ	it	3
知	開	三	仙B	入	知	山	哲	0	0	0			z	it	3				zhit1	zhit3	zit3	zit3	zit3		ʦ	it	3
精	開	四	先	入	精	山	節	0	0	0			z	it	3				zit1	zit3	zit3	zit3	zit3		ʦ	it	3
精	開	四	先	入	精	山	癤	0	2	0			z	it	3				zit1	zit3	-	zit3	zit3		ʦ	it	3
知	開	三	仙B	入	知	山	蜇	0	2	0			z	it	3				zhit1	zhit1			zit3		ʦ	it	3
精	開	三	鹽A	入	精	咸	睫	0	2	0			z	it	6				zip1	zip3	zip6	zit6	zip3	zit6	ʦ	it	2
從	開	三	鹽A	入	精	咸	捷	0	0	0			z	it	6				zit6	zit6	zit6	zit6	zit6		ʦ	it	2
章	開	三	宵A	平	章	效	昭	0	1	0			z	iu	1				chiu1	chiu1	ciu1	ciu1	ciu1		ʦ	iu	55
精	開	三	宵A	平	精	效	蕉	0	0	0			z	iu	1				ziu1	ziu1	ziu1	ziu1	ziu1		ʦ	iu	55
精	開	三	宵A	平	精	效	焦	0	0	0			z	iu	1				ziu1	ziu1	ziu1	ziu1	ziu1		ʦ	iu	55
精	開	三	宵A	平	精	效	椒	0	0	0			z	iu	1				ziu1	ziu1	ziu1	ziu1	ziu1		ʦ	iu	55
章	開	三	宵A	平	章	效	招	0	0	0			z	iu	1				zhiu1	zhiu1	ziu1	ziu1	ziu1		ʦ	iu	55
知	開	三	宵B	平	知	效	朝	0	0	1	朝夕		z	iu	1				zhiu1	zhiu1	ziu1	ziu1	ziu1		ʦ	iu	55
-	-	-	-	-	-	-	礁	0	1	0			z	iu	1				-	ziu1	-	ziu1	ziu1		ʦ	iu	55
章	開	三	宵A	上	章	效	沼	0	1	0			z	iu	2				zhiu2	zhiu2	ziu2	ziu2	ziu2		ʦ	iu	35
精	開	三	宵A	上	精	效	剿	0	1	0			z	iu	2				ziu2	ziu2			ziu2		ʦ	iu	35
章	開	三	宵A	去	章	效	照	0	0	0			z	iu	3				zhiu3	zhiu3	ziu3	ziu3	ziu3		ʦ	iu	33
澄	開	三	宵B	上	知	效	趙	0	0	0			z	iu	6				zhiu6	zhiu6	ziu6	ziu6	ziu6		ʦ	iu	32
澄	開	三	宵B	去	知	效	召	0	0	1	召喚		z	iu	6				zhiu6	zhiu6	ziu6	ziu6	ziu6		ʦ	iu	32
莊	開	三	魚	上	莊	遇	阻	0	0	0			z	o	2				zo2	zho2	zo2	zo2	zo2		ʦ	ɔ	35
莊	開	三	魚	上	莊	遇	俎	0	2	0			z	o	2				zo2	zho2	zo2	zo2	zo2		ʦ	ɔ	35
精	開	一	歌	上	精	果	左	0	0	0			z	o	2				zo2	zo2	zo2	zo2	zo2		ʦ	ɔ	35
精	開	一	歌	去	精	果	佐	0	2	0			z	o	3				zo3	zo2	zo3	zo3	zo3		ʦ	ɔ	33
崇	開	三	魚	去	莊	遇	助	0	0	0			z	o	6				zho6	zho6	zo6	zo6	zo6		ʦ	ɔ	32
從	合	一	歌	上	精	果	坐	0	0	0			z	o	6				zo6	zo6	zo6	zo6	zo6		ʦ	ɔ	32
從	合	一	歌	去	精	果	座	0	0	0			z	o	6				zo6	zo6	zo6	zo6	zo6		ʦ	ɔ	32
知	開	三	陽	入	知	宕	著	0	0	1	著衫		z	oek	3					zhoek3		zoek3	zoek3		ʦ	œk	3
精	開	三	陽	入	精	宕	雀	0	0	0			z	oek	3				zoek1	zoek3	zoek3	zoek3	zoek3		ʦ	œk	3
精	開	三	陽	入	精	宕	爵	0	1	0			z	oek	3				zoek1	zoek3	zoek3	zoek3	zoek3		ʦ	œk	3
清	開	三	陽	入	精	宕	鵲	0	0	0			z	oek	3				coek1	coek3	soek3	zoek3	zoek3		ʦ	œk	3
從	開	三	陽	入	精	宕	嚼	0	0	0			z	oek	3				zoek6	zoek3	zoek3	zoek3	zoek3		ʦ	œk	3
章	開	三	陽	入	章	宕	酌	0	1	0			z	oek	3				zhoek1	zhoek3	zoek3	zoek3	zoek3		ʦ	œk	3
章	開	三	陽	入	章	宕	灼	0	1	0			z	oek	3				zhoek1	zhoek3	coek3	coek3	zoek3		ʦ	œk	3
章	開	三	陽	入	章	宕	勺	0	0	0			z	oek	3				zhoek1	zhoek3	coek3	coek3	zoek3		ʦ	œk	3
澄	開	三	陽	入	知	宕	著	0	0	1	著涼		z	oek	6						zoek6		zoek6		ʦ	œk	2
精	開	三	陽	平	精	宕	將	0	0	1	將來		z	oeng	1				zoeng1	zoeng1	zoeng1	zoeng1	zoeng1		ʦ	œŋ	55
精	開	三	陽	平	精	宕	漿	0	0	0			z	oeng	1				zoeng1	-	-	zoeng1	zoeng1		ʦ	œŋ	55
知	開	三	陽	平	知	宕	張	0	0	0			z	oeng	1				zhoeng1	zhoeng1	zoeng1	zoeng1	zoeng1		ʦ	œŋ	55
章	開	三	陽	平	章	宕	璋	0	2	0			z	oeng	1				zhoeng1	zhoeng1	zoeng1	zoeng1	zoeng1		ʦ	œŋ	55
章	開	三	陽	平	章	宕	樟	0	1	0			z	oeng	1				zhoeng1	zhoeng1	zoeng1	zoeng1	zoeng1		ʦ	œŋ	55
章	開	三	陽	平	章	宕	章	0	0	0			z	oeng	1				zhoeng1	zhoeng1	zoeng1	zoeng1	zoeng1		ʦ	œŋ	55
章	開	三	陽	平	章	宕	漳	0	2	0			z	oeng	1				zhoeng1	zhoeng1	zoeng1	zoeng1	zoeng1		ʦ	œŋ	55
章	開	三	陽	平	章	宕	彰	0	1	0			z	oeng	1				zhoeng1	zhoeng1	zoeng1	zoeng1	zoeng1		ʦ	œŋ	55
-	-	-	-	-	-	-	蟑	0	2	0			z	oeng	1				-	-	-	zoeng1	zoeng1		ʦ	œŋ	55
精	開	三	陽	平	精	宕	蔣	0	1	0			z	oeng	2				zoeng2	zoeng2	zoeng2	zoeng2	zoeng2		ʦ	œŋ	35
知	開	三	陽	上	知	宕	長	0	0	1	長大		z	oeng	2				zhoeng2	zhoeng2	zoeng2	zoeng2	zoeng2		ʦ	œŋ	35
精	開	三	陽	上	精	宕	獎	0	0	0			z	oeng	2				zoeng2	zoeng2	zoeng2	-	zoeng2		ʦ	œŋ	35
精	開	三	陽	上	精	宕	槳	0	0	0			z	oeng	2				zoeng2	zoeng2	zoeng1	zoeng2	zoeng2		ʦ	œŋ	35
章	開	三	陽	上	章	宕	掌	0	0	0			z	oeng	2				zhoeng2	zhoeng2	zoeng2	zoeng2	zoeng2		ʦ	œŋ	35
精	開	三	陽	去	精	宕	將	0	0	1	將領		z	oeng	3				zoeng3	zoeng3			zoeng3		ʦ	œŋ	33
知	開	三	陽	平	知	宕	漲	0	0	0			z	oeng	3				zhoeng3	zhoeng3	zoeng3	zoeng3 或 zoeng2	zoeng3		ʦ	œŋ	33
章	開	三	陽	平	章	宕	障	0	0	0			z	oeng	3				zhoeng3	zhoeng3	zoeng3	zoeng3	zoeng3		ʦ	œŋ	33
							仗	0	0	1	打仗		z	oeng	3							zoeng3	zoeng3		ʦ	œŋ	33
精	開	三	陽	去	精	宕	醬	0	0	0			z	oeng	3				zoeng3	zoeng3	zoeng3	zoeng3	zoeng3		ʦ	œŋ	33
知	開	三	陽	去	知	宕	帳	0	0	0			z	oeng	3				zhoeng3	zhoeng3	zoeng3	zoeng3	zoeng3		ʦ	œŋ	33
知	開	三	陽	去	知	宕	脹	0	0	0			z	oeng	3				zhoeng3	zhoeng3	zoeng3	zoeng3	zoeng3		ʦ	œŋ	33
-	-	-	-	-	-	-	賬	0	1	0			z	oeng	3				zhoeng3	zhoeng3	zoeng3	zoeng3	zoeng3		ʦ	œŋ	33
邪	開	三	陽	上	精	宕	橡	0	0	0			z	oeng	6				-	-	-	zoeng6	zoeng6		ʦ	œŋ	32
邪	開	三	陽	上	精	宕	像	0	0	0			z	oeng	6				zoeng6	zoeng6	zoeng6	zoeng6	zoeng6		ʦ	œŋ	32
邪	開	三	陽	上	精	宕	象	0	0	0			z	oeng	6				zoeng6	zoeng6	zoeng6	zoeng6	zoeng6		ʦ	œŋ	32
澄	開	三	陽	去	知	宕	仗	0	0	1	仗義		z	oeng	6				zhoeng6	zhoeng6	zoeng6		zoeng6		ʦ	œŋ	32
澄	開	三	陽	上	知	宕	杖	0	1	0			z	oeng	6				zhoeng6	zhoeng6	zoeng6	zoeng6	zoeng6		ʦ	œŋ	32
澄	開	三	陽	上	知	宕	丈	0	0	0			z	oeng	6				zhoeng6	zhoeng6	zoeng6	zoeng6	zoeng6		ʦ	œŋ	32
從	開	三	陽	去	精	宕	匠	0	0	0			z	oeng	6				zoeng6	zoeng6	zoeng6	zoeng6	zoeng6		ʦ	œŋ	32
精	開	一	咍	平	精	蟹	災	0	0	0			z	oi	1				zoi1	zoi1	zoi1	zoi1	zoi1		ʦ	ɔi	55
精	開	一	咍	平	精	蟹	哉	0	2	0			z	oi	1				zoi1	zoi1	zoi1	zoi1	zoi1		ʦ	ɔi	55
精	開	一	咍	平	精	蟹	栽	0	0	0			z	oi	1				zoi1	zoi1	zoi1	zoi1	zoi1		ʦ	ɔi	55
精	開	一	咍	上	精	蟹	載	0	0	1	一年半載		z	oi	2				zoi2	zoi2	zoi2	zoi2	zoi2		ʦ	ɔi	35
精	開	一	咍	上	精	蟹	宰	0	0	0			z	oi	2				zoi2	zoi2	zoi2	zoi2	zoi2		ʦ	ɔi	35
精	開	一	咍	去	精	蟹	載	0	0	1	記載		z	oi	3				zoi3	zoi3			zoi3		ʦ	ɔi	33
精	開	一	咍	去	精	蟹	再	0	0	0			z	oi	3				zoi6	zoi3	zoi3	zoi3	zoi3		ʦ	ɔi	33
從	開	一	咍	上	精	蟹	在	0	0	0			z	oi	6				zoi6	zoi6	zoi6	zoi6	zoi6		ʦ	ɔi	32
精	開	一	模	去	精	遇	作	0	0	0			z	ok	3				zok1	zok3	zok3	zok3	zok3		ʦ	ɔk	3
從	開	一	東	入	精	通	鑿	0	1	0			z	ok	6				zok6	zok6	zok6	zok6	zok6		ʦ	ɔk	2
澄	開	二	江	入	知	江	擢	0	2	0			z	ok	6				zhaak6	zhaak3	zok6	zaak6	zok6		ʦ	ɔk	2
崇	開	二	江	入	莊	江	浞	0	3	0			z	ok	6				-	-	-	cuk1	zok6		ʦ	ɔk	2
澄	開	二	肴	去	知	效	濯	0	2	0			z	ok	6				zhok6	zhok6	zok6	zok6	zok6		ʦ	ɔk	2
從	開	一	唐	入	精	宕	昨	0	0	0			z	ok	6				zok6	zok6	zok6	zok3	zok6		ʦ	ɔk	2
知	開	二	江	平	知	江	樁	0	1	0			z	ong	1				zhong1	zhung1	zong1	zong1	zong1		ʦ	ɔŋ	55
