ID	声	韵	调	字	注释	声母序	韵母序	带注释的字	韵母
2863	tɕʰ	iɤ	7	倔		18	24	倔	#iɤ
2864	tɕʰ	iɤ	7	测		18	24	测	#iɤ
2865	dʑ	iɤ	2	潮		19	24	潮	#iɤ
2866	dʑ	iɤ	2	乔		19	24	乔	#iɤ
2867	dʑ	iɤ	2	桥		19	24	桥	#iɤ
2868	dʑ	iɤ	2	侨		19	24	侨	#iɤ
2869	dʑ	iɤ	2	朝	～代	19	24	朝{～代}	#iɤ
2871	dʑ	iɤ	2	荞		19	24	荞	#iɤ
4749	dʑ	iɤ	2	□	进货	19	24	□{进货}	#iɤ
2872	dʑ	iɤ	4	赵		19	24	赵	#iɤ
2873	dʑ	iɤ	4	兆		19	24	兆	#iɤ
2874	dʑ	iɤ	4	撬		19	24	撬	#iɤ
2875	dʑ	iɤ	6	召		19	24	召	#iɤ
2876	dʑ	iɤ	6	轿		19	24	轿	#iɤ
2877	dʑ	iɤ	8	及		19	24	及	#iɤ
2878	dʑ	iɤ	8	秩		19	24	秩	#iɤ
2879	dʑ	iɤ	8	侄		19	24	侄	#iɤ
2880	dʑ	iɤ	8	剧		19	24	剧	#iɤ
2881	dʑ	iɤ	8	据		19	24	据	#iɤ
2882	dʑ	iɤ	8	袭		19	24	袭	#iɤ
2884	dʑ	iɤ	8	掘		19	24	掘	#iɤ
2885	dʑ	iɤ	8	姪		19	24	姪	#iɤ
2886	dʑ	iɤ	8	极		19	24	极	#iɤ
2887	dʑ	iɤ	8	屐		19	24	屐	#iɤ
2888	dʑ	iɤ	8	橛		19	24	橛	#iɤ
4750	dʑ	iɤ	8	□	头搭拉在一边	19	24	□{头搭拉在一边}	#iɤ
4751	dʑ	iɤ	8	□	苦～：孤苦，可怜	19	24	□{苦～：孤苦，可怜}	#iɤ
4752	ȵ	iɤ	4	□	身体扭来扭去	20	24	□{身体扭来扭去}	#iɤ
2890	ȵ	iɤ	6	绕	白	20	24	绕{白}	#iɤ
2891	ȵ	iɤ	8	逆		20	24	逆	#iɤ
2892	ȵ	iɤ	8	溺		20	24	溺	#iɤ
4753	ȵ	iɤ	8	□	填，塞	20	24	□{填，塞}	#iɤ
2894	ɕ	iɤ	1	嚣		21	24	嚣	#iɤ
2895	ɕ	iɤ	1	掀	白	21	24	掀{白}	#iɤ
2896	ɕ	iɤ	1	枵		21	24	枵	#iɤ
2897	ɕ	iɤ	7	吸		21	24	吸	#iɤ
4515	ɦ	iɤ	2	谣		27	24	谣	#iɤ
4516	ɦ	iɤ	2	窑		27	24	窑	#iɤ
4517	ɦ	iɤ	2	摇		27	24	摇	#iɤ
4518	ɦ	iɤ	2	瑶		27	24	瑶	#iɤ
4519	ɦ	iɤ	2	遥		27	24	遥	#iɤ
4520	ɦ	iɤ	2	姚		27	24	姚	#iɤ
4521	ɦ	iɤ	6	耀		27	24	耀	#iɤ
4522	ɦ	iɤ	6	鹞		27	24	鹞	#iɤ
4523	ɦ	iɤ	8	翼		27	24	翼	#iɤ
4524	ɦ	iɤ	8	亦		27	24	亦	#iɤ
4525	ɦ	iɤ	8	液		27	24	液	#iɤ
4526	ɦ	iɤ	8	逸		27	24	逸	#iɤ
4527	ɦ	iɤ	8	译		27	24	译	#iɤ
4528	ɦ	iɤ	8	易		27	24	易	#iɤ
4529	ɦ	iɤ	8	腋		27	24	腋	#iɤ
4587	ɦ	iɤ	8	贸		27	24	贸	#iɤ
2898	〇	iɤ	1	妖		43	24	妖	#iɤ
2899	〇	iɤ	1	邀		43	24	邀	#iɤ
2900	〇	iɤ	1	腰		43	24	腰	#iɤ
2901	〇	iɤ	1	吆		43	24	吆	#iɤ
2902	〇	iɤ	1	幺		43	24	幺	#iɤ
2903	〇	iɤ	3	妥		43	24	妥	#iɤ
2904	〇	iɤ	3	杳		43	24	杳	#iɤ
2905	〇	iɤ	3	舀		43	24	舀	#iɤ
2906	〇	iɤ	5	要	文	43	24	要{文}	#iɤ
2907	〇	iɤ	7	一		43	24	一	#iɤ
2908	〇	iɤ	7	乙		43	24	乙	#iɤ
2909	〇	iɤ	7	益		43	24	益	#iɤ
2910	〇	iɤ	7	抑		43	24	抑	#iɤ
2911	〇	iɤ	7	揖		43	24	揖	#iɤ
2912	p	uɤ	5	半		1	25	半	#uɤ
2913	p	uɤ	7	钵		1	25	钵	#uɤ
2914	p	uɤ	7	拨		1	25	拨	#uɤ
2915	pʰ	uɤ	1	潘		2	25	潘	#uɤ
2916	pʰ	uɤ	5	判		2	25	判	#uɤ
2917	b	uɤ	2	般		3	25	般	#uɤ
2918	b	uɤ	2	搬		3	25	搬	#uɤ
2919	b	uɤ	2	盘		3	25	盘	#uɤ
2920	b	uɤ	2	盆		3	25	盆	#uɤ
2921	b	uɤ	4	𡋯		3	25	𡋯	#uɤ
2922	b	uɤ	4	饽		3	25	饽	#uɤ
2923	b	uɤ	4	伴		3	25	伴	#uɤ
2924	b	uɤ	4	拌		3	25	拌	#uɤ
2925	b	uɤ	4	叛		3	25	叛	#uɤ
2926	b	uɤ	4	胖		3	25	胖	#uɤ
2927	m	uɤ	2	馒		4	25	馒	#uɤ
2928	m	uɤ	2	瞒		4	25	瞒	#uɤ
2929	m	uɤ	2	鳗		4	25	鳗	#uɤ
2930	m	uɤ	4	满		4	25	满	#uɤ
2931	m	uɤ	8	末		4	25	末	#uɤ
2932	m	uɤ	8	沫		4	25	沫	#uɤ
2933	m	uɤ	8	抹		4	25	抹	#uɤ
2934	f	uɤ	1	婚		5	25	婚	#uɤ
2935	f	uɤ	1	欢		5	25	欢	#uɤ
2936	f	uɤ	1	昏	白	5	25	昏{白}	#uɤ
2937	f	uɤ	1	荤		5	25	荤	#uɤ
2938	f	uɤ	5	唤		5	25	唤	#uɤ
2939	f	uɤ	5	焕		5	25	焕	#uɤ
2940	k	uɤ	1	官		22	25	官	#uɤ
2941	k	uɤ	1	棺		22	25	棺	#uɤ
2942	k	uɤ	1	肝		22	25	肝	#uɤ
2943	k	uɤ	1	竿		22	25	竿	#uɤ
2944	k	uɤ	1	冠		22	25	冠	#uɤ
2945	k	uɤ	1	干	～湿	22	25	干{～湿}	#uɤ
2946	k	uɤ	1	观	〜看	22	25	观{〜看}	#uɤ
2947	k	uɤ	3	杆		22	25	杆	#uɤ
2948	k	uɤ	3	秆		22	25	秆	#uɤ
2949	k	uɤ	3	赶		22	25	赶	#uɤ
2950	k	uɤ	3	馆		22	25	馆	#uɤ
2951	k	uɤ	3	管		22	25	管	#uɤ
2952	k	uɤ	3	琯		22	25	琯	#uɤ
2953	k	uɤ	5	灌		22	25	灌	#uɤ
2954	k	uɤ	5	雄		22	25	雄	#uɤ
2955	k	uɤ	5	贯		22	25	贯	#uɤ
2956	k	uɤ	5	干	～活	22	25	干{～活}	#uɤ
2957	k	uɤ	5	观	道～	22	25	观{道～}	#uɤ
2958	k	uɤ	5	罐		22	25	罐	#uɤ
2959	k	uɤ	5	獾		22	25	獾	#uɤ
2960	k	uɤ	7	骨		22	25	骨	#uɤ
2961	k	uɤ	7	割		22	25	割	#uɤ
2962	kʰ	uɤ	5	睏	睡	23	25	睏{睡}	#uɤ
4754	kʰ	uɤ	5	□	〜牛：放牛	23	25	□{〜牛：放牛}	#uɤ
4755	kʰ	uɤ	5	□	脚～头：膝盖	23	25	□{脚～头：膝盖}	#uɤ
2964	kʰ	uɤ	7	渴		23	25	渴	#uɤ
2965	kʰ	uɤ	7	窟		23	25	窟	#uɤ
4756	ɡ	uɤ	8	□	一〜：一断，一截	25	25	□{一〜：一断，一截}	#uɤ
2967	〇	uɤ	1	瘟		43	25	瘟	#uɤ
2968	〇	uɤ	1	温	文	43	25	温{文}	#uɤ
2969	〇	uɤ	3	碗		43	25	碗	#uɤ
2970	〇	uɤ	3	腕		43	25	腕	#uɤ
2971	〇	uɤ	3	豌		43	25	豌	#uɤ
2972	〇	uɤ	3	剜		43	25	剜	#uɤ
2973	〇	uɤ	3	稳		43	25	稳	#uɤ
4757	〇	uɤ	7	□	淹	43	25	□{淹}	#uɤ
2975	t	iu	1	丢		7	26	丢	#iu
2976	d	iu	2	头		9	26	头	#iu
2977	d	iu	6	豆		9	26	豆	#iu
2978	l	iu	1	溜		11	26	溜	#iu
2979	l	iu	2	流		11	26	流	#iu
2980	l	iu	2	硫		11	26	硫	#iu
2981	l	iu	2	琉		11	26	琉	#iu
2982	l	iu	2	刘		11	26	刘	#iu
2983	l	iu	2	留		11	26	留	#iu
2984	l	iu	2	榴		11	26	榴	#iu
2985	l	iu	2	馏		11	26	馏	#iu
2986	l	iu	4	柳		11	26	柳	#iu
2987	l	iu	4	㧕		11	26	㧕	#iu
2988	l	iu	4	绺		11	26	绺	#iu
2989	l	iu	4	掳		11	26	掳	#iu
2991	l	iu	6	溜		11	26	溜	#iu
4760	l	iu	6	□	无人管教，不着家	11	26	□{无人管教，不着家}	#iu
2992	s	iu	1	修		15	26	修	#iu
2993	s	iu	1	收		15	26	收	#iu
2994	s	iu	1	羞		15	26	羞	#iu
2995	s	iu	3	手		15	26	手	#iu
2996	s	iu	3	首		15	26	首	#iu
2997	s	iu	3	守		15	26	守	#iu
2998	s	iu	5	秀		15	26	秀	#iu
2999	s	iu	5	绣		15	26	绣	#iu
3000	s	iu	5	锈		15	26	锈	#iu
3001	s	iu	5	兽		15	26	兽	#iu
3002	s	iu	5	宿	星〜	15	26	宿{星〜}	#iu
3003	z	iu	2	柔		16	26	柔	#iu
3004	z	iu	2	揉		16	26	揉	#iu
3005	z	iu	2	泅		16	26	泅	#iu
3007	z	iu	4	受		16	26	受	#iu
3008	z	iu	4	授		16	26	授	#iu
4758	z	iu	4	□	饭快熟后再用一会儿，使其充分吸收水分	16	26	□{饭快熟后再用一会儿，使其充分吸收水分}	#iu
3009	z	iu	6	受		16	26	受	#iu
3010	z	iu	6	寿		16	26	寿	#iu
3011	z	iu	6	袖		16	26	袖	#iu
3012	z	iu	6	授		16	26	授	#iu
3013	z	iu	6	就		16	26	就	#iu
3015	z	iu	6	柚		16	26	柚	#iu
4759	z	iu	6	□	合身	16	26	□{合身}	#iu
3016	tɕ	iu	1	周		17	26	周	#iu
3017	tɕ	iu	1	舟		17	26	舟	#iu
3018	tɕ	iu	1	州		17	26	州	#iu
3019	tɕ	iu	1	洲		17	26	洲	#iu
3020	tɕ	iu	1	邹		17	26	邹	#iu
3022	tɕ	iu	1	楸		17	26	楸	#iu
3023	tɕ	iu	1	鸠		17	26	鸠	#iu
4761	tɕ	iu	1	□	眯着眼	17	26	□{眯着眼}	#iu
3024	tɕ	iu	3	酒		17	26	酒	#iu
3025	tɕ	iu	3	帚		17	26	帚	#iu
3026	tɕ	iu	3	肘		17	26	肘	#iu
3027	tɕ	iu	5	咒		17	26	咒	#iu
3028	tɕ	iu	5	昼		17	26	昼	#iu
3029	tɕ	iu	7	竹		17	26	竹	#iu
3030	tɕ	iu	7	筑		17	26	筑	#iu
3031	tɕ	iu	7	祝		17	26	祝	#iu
3032	tɕ	iu	7	粥		17	26	粥	#iu
3033	tɕʰ	iu	1	秋		18	26	秋	#iu
3034	tɕʰ	iu	1	抽		18	26	抽	#iu
3035	tɕʰ	iu	1	鳅		18	26	鳅	#iu
3036	tɕʰ	iu	1	锹		18	26	锹	#iu
3037	tɕʰ	iu	3	丑		18	26	丑	#iu
3038	tɕʰ	iu	5	臭		18	26	臭	#iu
3039	dʑ	iu	2	绸		19	26	绸	#iu
3040	dʑ	iu	2	仇		19	26	仇	#iu
3041	dʑ	iu	2	酬		19	26	酬	#iu
3042	dʑ	iu	2	泅		19	26	泅	#iu
3043	dʑ	iu	2	筹	～办	19	26	筹{～办}	#iu
3044	dʑ	iu	2	囚		19	26	囚	#iu
3045	dʑ	iu	2	稠		19	26	稠	#iu
3046	dʑ	iu	2	售		19	26	售	#iu
3047	dʑ	iu	4	纣		19	26	纣	#iu
3048	dʑ	iu	4	肘		19	26	肘	#iu
3049	dʑ	iu	6	宙		19	26	宙	#iu
3050	dʑ	iu	6	售		19	26	售	#iu
3051	dʑ	iu	8	轴		19	26	轴	#iu
3052	dʑ	iu	8	逐		19	26	逐	#iu
4385	ɦ	iu	2	蝤		27	26	蝤	#iu
3053	p	ai	1	杯		1	27	杯	#ai
3054	p	ai	1	卑		1	27	卑	#ai
3055	p	ai	1	悲		1	27	悲	#ai
3056	p	ai	1	碑		1	27	碑	#ai
3057	p	ai	1	背	～水	1	27	背{～水}	#ai
3058	p	ai	5	贝		1	27	贝	#ai
3059	p	ai	5	辈		1	27	辈	#ai
3060	p	ai	5	背	名词	1	27	背{名词}	#ai
3062	p	ai	5	褙		1	27	褙	#ai
4762	p	ai	5	□	簸	1	27	□{簸}	#ai
3063	pʰ	ai	1	胚		2	27	胚	#ai
3064	pʰ	ai	1	坯		2	27	坯	#ai
3065	pʰ	ai	5	配		2	27	配	#ai
3066	pʰ	ai	5	沛		2	27	沛	#ai
3067	b	ai	2	培		3	27	培	#ai
3068	b	ai	2	陪		3	27	陪	#ai
3069	b	ai	2	赔		3	27	赔	#ai
3070	b	ai	2	裴		3	27	裴	#ai
3071	b	ai	2	俳		3	27	俳	#ai
3072	b	ai	4	倍		3	27	倍	#ai
3073	b	ai	4	培		3	27	培	#ai
3074	b	ai	6	焙		3	27	焙	#ai
3075	b	ai	6	佩		3	27	佩	#ai
3076	b	ai	6	背	〜诵	3	27	背{〜诵}	#ai
3077	m	ai	1	娒	小孩	4	27	娒{小孩}	#ai
3078	m	ai	2	媒		4	27	媒	#ai
3079	m	ai	2	煤		4	27	煤	#ai
3080	m	ai	2	霉		4	27	霉	#ai
3081	m	ai	2	枚		4	27	枚	#ai
3082	m	ai	2	梅		4	27	梅	#ai
3083	m	ai	2	玫		4	27	玫	#ai
3084	m	ai	2	莓		4	27	莓	#ai
3085	m	ai	4	每		4	27	每	#ai
3086	m	ai	6	妹		4	27	妹	#ai
3087	m	ai	6	昧		4	27	昧	#ai
3089	m	ai	6	面	白	4	27	面{白}	#ai
3090	m	ai	6	煝		4	27	煝	#ai
4763	m	ai	6	□	燃	4	27	□{燃}	#ai
3091	f	ai	1	灰		5	27	灰	#ai
3092	f	ai	1	徽		5	27	徽	#ai
3093	f	ai	1	挥	新	5	27	挥{新}	#ai
4775	f	ai	1	□	过分	5	27	□{过分}	#ai
4776	f	ai	1	□	不要，别	5	27	□{不要，别}	#ai
3095	f	ai	3	贿		5	27	贿	#ai
3096	f	ai	3	悔		5	27	悔	#ai
3097	f	ai	5	晦		5	27	晦	#ai
3098	f	ai	5	悔		5	27	悔	#ai
3099	v	ai	2	回		6	27	回	#ai
3100	v	ai	2	茴		6	27	茴	#ai
3101	v	ai	2	桅		6	27	桅	#ai
3102	v	ai	4	汇		6	27	汇	#ai
3103	v	ai	6	会		6	27	会	#ai
3104	v	ai	6	绘		6	27	绘	#ai
3105	v	ai	6	魏		6	27	魏	#ai
3106	v	ai	6	汇		6	27	汇	#ai
3107	v	ai	6	饿	白	6	27	饿{白}	#ai
3108	v	ai	6	窠		6	27	窠	#ai
3109	v	ai	8	或		6	27	或	#ai
3110	v	ai	8	惑		6	27	惑	#ai
3111	t	ai	1	堆		7	27	堆	#ai
3113	t	ai	3	㨃		7	27	㨃	#ai
4764	t	ai	3	□	拉	7	27	□{拉}	#ai
3114	t	ai	5	对		7	27	对	#ai
3115	t	ai	5	碓		7	27	碓	#ai
4765	t	ai	5	□	扔，掷	7	27	□{扔，掷}	#ai
3117	tʰ	ai	1	推		8	27	推	#ai
3119	tʰ	ai	1	退		8	27	退	#ai
4766	tʰ	ai	1	□	宰杀	8	27	□{宰杀}	#ai
3120	tʰ	ai	3	腿		8	27	腿	#ai
3121	tʰ	ai	5	退		8	27	退	#ai
3122	tʰ	ai	5	蜕		8	27	蜕	#ai
3123	tʰ	ai	5	唾	白	8	27	唾{白}	#ai
3124	d	ai	2	颓		9	27	颓	#ai
3125	d	ai	6	队		9	27	队	#ai
3126	d	ai	6	兑		9	27	兑	#ai
4767	n	ai	1	□	壮～：肥胖貌	10	27	□{壮～：肥胖貌}	#ai
3129	n	ai	2	枘		10	27	枘	#ai
4768	n	ai	2	□	揉、搓	10	27	□{揉、搓}	#ai
4769	n	ai	4	□	在行、能干	10	27	□{在行、能干}	#ai
3131	n	ai	6	内		10	27	内	#ai
4770	l	ai	1	□	圆～：圆规	11	27	□{圆～：圆规}	#ai
3133	l	ai	2	雷		11	27	雷	#ai
3134	l	ai	2	蕾		11	27	蕾	#ai
3135	l	ai	2	擂		11	27	擂	#ai
3136	l	ai	4	垒		11	27	垒	#ai
3137	l	ai	4	儡		11	27	儡	#ai
3138	l	ai	4	瘰		11	27	瘰	#ai
3139	l	ai	4	累	积～	11	27	累{积～}	#ai
3141	l	ai	4	磊		11	27	磊	#ai
4771	l	ai	4	□	抚摸	11	27	□{抚摸}	#ai
3142	l	ai	6	泪	文	11	27	泪{文}	#ai
3143	l	ai	6	累	连〜	11	27	累{连〜}	#ai
3145	l	ai	6	𨀤		11	27	𨀤	#ai
3146	l	ai	6	銇		11	27	銇	#ai
3147	l	ai	6	戾		11	27	戾	#ai
4772	l	ai	6	□	跌倒	11	27	□{跌倒}	#ai
4773	l	ai	6	□	转过身	11	27	□{转过身}	#ai
4774	l	ai	6	□	滚动	11	27	□{滚动}	#ai
3148	s	ai	1	衰		15	27	衰	#ai
3149	s	ai	3	小		15	27	小	#ai
3150	s	ai	3	琐		15	27	琐	#ai
3151	s	ai	5	碎		15	27	碎	#ai
3152	s	ai	5	岁		15	27	岁	#ai
3153	s	ai	5	税		15	27	税	#ai
3154	z	ai	2	罪		16	27	罪	#ai
3155	z	ai	4	罪		16	27	罪	#ai
3156	z	ai	6	睡		16	27	睡	#ai
3157	z	ai	6	瑞		16	27	瑞	#ai
3158	z	ai	6	锐		16	27	锐	#ai
3159	z	ai	6	粹		16	27	粹	#ai
3160	z	ai	6	悴		16	27	悴	#ai
3161	k	ai	5	个		22	27	个	#ai
3162	k	ai	5	箇		22	27	箇	#ai
3163	k	ai	7	该	指示代词，这个	22	27	该{指示代词，这个}	#ai
3165	tɕ	iai	3	颤		17	28	颤	#iai
4777	tɕ	iai	3	□	受惊、打颤	17	28	□{受惊、打颤}	#iai
3166	tɕ	iai	5	赘		17	28	赘	#iai
3167	tɕ	iai	5	醉	文	17	28	醉{文}	#iai
3168	tɕʰ	iai	1	崔		18	28	崔	#iai
3169	tɕʰ	iai	1	催		18	28	催	#iai
3170	tɕʰ	iai	1	摧		18	28	摧	#iai
3171	tɕʰ	iai	3	脆		18	28	脆	#iai
3172	tɕʰ	iai	5	翠		18	28	翠	#iai
4778	tɕʰ	iai	5	□	砍	18	28	□{砍}	#iai
3174	k	uai	1	鳜		22	29	鳜	#uai
3175	k	uai	1	归	回～	22	29	归{回～}	#uai
3176	k	uai	1	规	～矩	22	29	规{～矩}	#uai
3177	k	uai	1	乖		22	29	乖	#uai
3178	k	uai	3	垝		22	29	垝	#uai
3179	k	uai	5	桂		22	29	桂	#uai
3180	k	uai	5	桧		22	29	桧	#uai
3181	k	uai	5	瑰		22	29	瑰	#uai
3182	k	uai	5	刽		22	29	刽	#uai
3183	k	uai	5	盖	白	22	29	盖{白}	#uai
3184	k	uai	5	会	～计	22	29	会{～计}	#uai
3185	k	uai	5	脍		22	29	脍	#uai
3186	k	uai	5	侩		22	29	侩	#uai
3187	k	uai	5	刿		22	29	刿	#uai
3188	k	uai	5	绘		22	29	绘	#uai
3189	k	uai	7	国		22	29	国	#uai
3190	k	uai	7	帼		22	29	帼	#uai
3191	k	uai	7	掴		22	29	掴	#uai
3192	kʰ	uai	1	盔		23	29	盔	#uai
3193	kʰ	uai	1	奎		23	29	奎	#uai
3194	kʰ	uai	1	亏		23	29	亏	#uai
3195	kʰ	uai	1	恢		23	29	恢	#uai
3196	kʰ	uai	1	窥		23	29	窥	#uai
3197	kʰ	uai	1	魁		23	29	魁	#uai
3198	kʰ	uai	1	傀		23	29	傀	#uai
3199	kʰ	uai	3	傀		23	29	傀	#uai
3200	kʰ	uai	5	块		23	29	块	#uai
3201	kʰ	uai	5	蒯		23	29	蒯	#uai
3202	kʰ	uai	5	喟		23	29	喟	#uai
3203	kʰ	uai	5	刽		23	29	刽	#uai
3204	〇	uai	1	煨		43	29	煨	#uai
3206	〇	uai	1	隈		43	29	隈	#uai
4779	〇	uai	1	□	缶畏，陶罐	43	29	□{缶畏，陶罐}	#uai
3207	〇	uai	3	溃		43	29	溃	#uai
3208	〇	uai	5	秽		43	29	秽	#uai
4780	〇	uai	5	□	疲倦	43	29	□{疲倦}	#uai
3210	m	au	8	冇	没有	4	30	冇{没有}	#au
3211	t	au	1	兜		7	30	兜	#au
3212	t	au	3	陡		7	30	陡	#au
3213	t	au	3	斗		7	30	斗	#au
3214	t	au	3	抖		7	30	抖	#au
3215	t	au	5	斗	～争	7	30	斗{～争}	#au
3216	t	au	7	笃		7	30	笃	#au
3217	t	au	7	督		7	30	督	#au
3218	tʰ	au	1	偷		8	30	偷	#au
3219	tʰ	au	3	㪗	展开	8	30	㪗{展开}	#au
3220	tʰ	au	5	透		8	30	透	#au
3221	d	au	2	投		9	30	投	#au
3222	d	au	6	逗		9	30	逗	#au
3223	d	au	6	毒	助词	9	30	毒{助词}	#au
4781	d	au	6	□	领口	9	30	□{领口}	#au
3225	d	au	8	毒	名词、形容词	9	30	毒{名词、形容词}	#au
3226	d	au	8	独		9	30	独	#au
3227	d	au	8	渎		9	30	渎	#au
3228	d	au	8	犊		9	30	犊	#au
3229	d	au	8	牍		9	30	牍	#au
3231	l	au	1	𠞭		11	30	𠞭	#au
4782	l	au	1	□	挖	11	30	□{挖}	#au
3232	l	au	2	搂		11	30	搂	#au
3233	l	au	2	楼		11	30	楼	#au
3234	l	au	4	搂		11	30	搂	#au
3235	l	au	4	篓		11	30	篓	#au
3236	l	au	4	缕		11	30	缕	#au
3237	l	au	6	漏		11	30	漏	#au
3238	l	au	6	陋		11	30	陋	#au
3239	l	au	6	露	～出	11	30	露{～出}	#au
3240	l	au	8	鹿		11	30	鹿	#au
3242	l	au	8	簏		11	30	簏	#au
4783	l	au	8	□	抽屉	11	30	□{抽屉}	#au
3243	s	au	1	搜		15	30	搜	#au
3244	s	au	1	飕		15	30	飕	#au
3245	s	au	1	馊		15	30	馊	#au
3246	s	au	3	叟		15	30	叟	#au
3247	s	au	3	瘦		15	30	瘦	#au
3248	s	au	5	嗽		15	30	嗽	#au
3249	s	au	5	漱		15	30	漱	#au
3250	s	au	7	速		15	30	速	#au
3251	z	au	2	愁		16	30	愁	#au
3252	z	au	8	族		16	30	族	#au
3253	k	au	1	勾		22	30	勾	#au
3254	k	au	1	钩		22	30	钩	#au
3255	k	au	1	沟		22	30	沟	#au
3256	k	au	3	狗		22	30	狗	#au
3257	k	au	3	苟		22	30	苟	#au
3258	k	au	5	够		22	30	够	#au
3259	k	au	5	构		22	30	构	#au
3260	k	au	5	购		22	30	购	#au
3261	k	au	5	枸		22	30	枸	#au
3262	k	au	5	勾		22	30	勾	#au
3263	kʰ	au	1	抠		23	30	抠	#au
3264	kʰ	au	1	眍		23	30	眍	#au
3265	kʰ	au	3	口		23	30	口	#au
3266	kʰ	au	5	扣		23	30	扣	#au
3267	kʰ	au	5	寇		23	30	寇	#au
3268	kʰ	au	5	叩		23	30	叩	#au
3269	kʰ	au	5	蔻		23	30	蔻	#au
3270	ŋ	au	2	牛		24	30	牛	#au
3271	ŋ	au	4	偶		24	30	偶	#au
3272	ŋ	au	4	藕		24	30	藕	#au
3274	ɡ	au	2	䞤		25	30	䞤	#au
4784	ɡ	au	2	□	刮	25	30	□{刮}	#au
4785	ɡ	au	2	□	蜷缩	25	30	□{蜷缩}	#au
3275	ɡ	au	4	厚		25	30	厚	#au
3276	ɡ	au	4	臼		25	30	臼	#au
3277	h	au	1	佝		26	30	佝	#au
3278	h	au	3	吼		26	30	吼	#au
3279	h	au	5	鲎	彩虹	26	30	鲎{彩虹}	#au
3280	ɦ	au	2	侯		27	30	侯	#au
3281	ɦ	au	2	喉		27	30	喉	#au
3282	ɦ	au	2	猴		27	30	猴	#au
3283	ɦ	au	4	后		27	30	后	#au
3284	ɦ	au	6	候		27	30	候	#au
3285	ɦ	au	8	斛		27	30	斛	#au
3286	〇	au	1	欧		43	30	欧	#au
3287	〇	au	1	瓯		43	30	瓯	#au
3288	〇	au	1	殴		43	30	殴	#au
3289	〇	au	3	呕		43	30	呕	#au
3290	〇	au	3	殴		43	30	殴	#au
3292	〇	au	5	沤		43	30	沤	#au
3293	〇	au	5	怄		43	30	怄	#au
4786	〇	au	5	□	埋	43	30	□{埋}	#au
3294	tɕ	iau	1	纠		17	31	纠	#iau
3296	tɕ	iau	1	阄		17	31	阄	#iau
3297	tɕ	iau	1	邹		17	31	邹	#iau
4787	tɕ	iau	1	□	蹲	17	31	□{蹲}	#iau
4788	tɕ	iau	1	□	烦躁	17	31	□{烦躁}	#iau
3298	tɕ	iau	3	走		17	31	走	#iau
3299	tɕ	iau	3	久		17	31	久	#iau
3300	tɕ	iau	3	九		17	31	九	#iau
3301	tɕ	iau	3	韭		17	31	韭	#iau
3302	tɕ	iau	5	救		17	31	救	#iau
3303	tɕ	iau	5	奏		17	31	奏	#iau
3304	tɕ	iau	5	皱		17	31	皱	#iau
3305	tɕ	iau	5	绉		17	31	绉	#iau
3306	tɕ	iau	5	究		17	31	究	#iau
3307	tɕ	iau	5	灸		17	31	灸	#iau
3308	tɕ	iau	5	炙		17	31	炙	#iau
3309	tɕ	iau	7	菊		17	31	菊	#iau
3310	tɕ	iau	7	掬		17	31	掬	#iau
3311	tɕʰ	iau	1	丘		18	31	丘	#iau
3312	tɕʰ	iau	1	邱		18	31	邱	#iau
3314	tɕʰ	iau	1	勼		18	31	勼	#iau
4789	tɕʰ	iau	1	□	箍	18	31	□{箍}	#iau
3316	tɕʰ	iau	3	搝		18	31	搝	#iau
4790	tɕʰ	iau	3	□	讨、要	18	31	□{讨、要}	#iau
3317	tɕʰ	iau	5	凑		18	31	凑	#iau
4791	tɕʰ	iau	5	□	点火	18	31	□{点火}	#iau
3319	tɕʰ	iau	7	曲		18	31	曲	#iau
3320	dʑ	iau	2	求		19	31	求	#iau
3321	dʑ	iau	2	球		19	31	球	#iau
3322	dʑ	iau	2	仇		19	31	仇	#iau
3323	dʑ	iau	4	舅		19	31	舅	#iau
3324	dʑ	iau	4	咎		19	31	咎	#iau
3325	dʑ	iau	4	臼		19	31	臼	#iau
3326	dʑ	iau	4	柩		19	31	柩	#iau
3327	dʑ	iau	6	旧		19	31	旧	#iau
3328	dʑ	iau	6	骤		19	31	骤	#iau
3329	dʑ	iau	6	柩		19	31	柩	#iau
3330	ȵ	iau	1	扭	拧、掐；身体左右摇摆	20	31	扭{拧、掐；身体左右摇摆}	#iau
3331	ȵ	iau	2	扭	拧伤；不正	20	31	扭{拧伤；不正}	#iau
3332	ȵ	iau	4	钮		20	31	钮	#iau
3333	ȵ	iau	8	肉		20	31	肉	#iau
3334	ɕ	iau	1	休		21	31	休	#iau
3335	ɕ	iau	3	朽		21	31	朽	#iau
3336	ɕ	iau	5	嗅	文	21	31	嗅{文}	#iau
3337	ɕ	iau	7	蓄		21	31	蓄	#iau
3338	ɕ	iau	7	畜		21	31	畜	#iau
3339	ɕ	iau	7	旭		21	31	旭	#iau
4530	ɦ	iau	2	油		27	31	油	#iau
4531	ɦ	iau	2	尤		27	31	尤	#iau
4532	ɦ	iau	2	邮		27	31	邮	#iau
4533	ɦ	iau	2	由		27	31	由	#iau
4534	ɦ	iau	2	犹		27	31	犹	#iau
4535	ɦ	iau	2	游		27	31	游	#iau
4536	ɦ	iau	4	有		27	31	有	#iau
4537	ɦ	iau	4	友		27	31	友	#iau
