#ɿ		
f	[1]帆蕃番藩翻反[2]繁烦凡[3]犯反饭[5]泛贩范犯	
t	[1]担{~任}耽丹单[3]弹掸胆蛋[5]淡担{挑~}诞旦但	
tʰ	[1]贪滩摊瘫[2]檀坛弹痰谈潭谭[3]毯坦[5]炭火探叹	
n	[1]庵胺鞍安鞍[2]难{困~}男南[5]暗岸按案难{苦~}	
l	[2]缆蓝篮兰拦栏[3]懒烂览榄揽{~活}[5]滥{泛~}	
ʦ	[1]簪[2]咱[3]攒=[5]暂赞	
ʦʰ	[1]餐[2]惭蚕残[3]惨[5]灿璨粲	
s	[1]三[3]伞散{麦捆~了}[5]散{分~}	
tʂ	[1]粘沾毡占{~卜}□{表示“认可”：~，就按你说哩办}[3]盏斩搌{擦拭：把桌子~~}[5]站蘸战占{~领}绽{破~}栈湛	
tʂʰ	[1]搀[2]谗缠馋禅蝉[3]阐产铲[5]鑱{统称喂牲口的食槽}颤	
ʂ	[1]搧{动词}衫山膻杉珊删姗[3]陕闪[5]扇{名词}善疝膳单{姓}禅	
ʐ	[2]然燃冉[3]染	
k	[1]干{~湿}肝柑泔甘肝竿[3]秆{秸~}橄感敢赶擀{~面}[5]干{~活}	
kʰ	[1]勘龛堪刊看{~家}[3]砍侃坎[5]看{~见}瞰	
x	[1]鼾憨酣[2]韩寒含函[3]喊汗旱罕[5]汉撼瀚憾翰	
ŋ	[1]安[5]案	
#iɛn		
p	[1]鞭编边蝙[3]辫扁匾贬[5]变辩辨汴卞遍便{方~}	
pʰ	[1]偏篇翩[2]便{~宜}[3]谝{炫耀、吹牛}[5]片骗	
m	[2]棉绵眠[3]面免勉娩缅渑□{将裤腿等卷起或塞到衣物中：把秋裤腿儿~哩袜子里去}	
t	[1]掂颠[3]垫点电典[5]店殿奠{~帐}佃	
tʰ	[1]添天[2]甜田填[3]舔觍腆	
ȵ	[1]蔫{慢}怜□{慢：你走哩忒~}[2]言-{~声}鲶年黏[3]念碾撵{驱赶}捻[5]□{腿~：大腿根}	
l	[1]□{联系，含贬义：别跟不三不四哩人们瞎~~}[2]莲廉镰连怜联帘[3]脸炼链练敛[5]殓恋	
ʦ	[1]尖煎[3]剪贱{与“贵”相反}[5]剑箭溅	
ʦʰ	[1]扦千签{书~}[2]钱前[3]浅	
s	[1]先仙鲜[5]线	
ʨ	[1]坚奸歼监兼艰肩间{时~}[3]减检俭简柬捡拣件□{~~着：饥饿的状态}[5]渐建见键健毽腱谏涧践荐	
ʨʰ	[1]笺签{~名}谦牵迁铅[2]钳乾虔[3]遣潜□{~着：挨饿}[5]歉欠倩堑纤{~夫}嵌	
ɕ	[1]掀纤{~维}[2]涎衔咸嫌闲贤弦舷娴[3]显险陷馅险县[5]献现限苋羡宪	
