繁體	简体	音標	註釋	聲	韻	調							
䵒	䵒	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
䵑	䵑	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
䘌	䘌	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
㥾	㥾	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
昵	昵	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
𦨇	𦨇	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
𦨇	𦨇	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
𡿪	𡿪	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
耴	耴	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
𠡝	𠡝	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
圪	圪	kɐ̟˨˨˩	語言學術語如～頭詞	k	ɐ̟	˨˨˩							
圪	圪	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
𡿩	𡿩	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
㔎	㔎	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
㮚	㮚	ni̯e˨˨˩		n	i̯e	˨˨˩							
慄	慄	ni̯e˨˨˩		n	i̯e	˨˨˩							
溧	溧	ni̯e˨˨˩		n	i̯e	˨˨˩							
䬆	䬆	ni̯e˨˨˩		n	i̯e	˨˨˩							
鷅	鷅	ni̯e˨˨˩		n	i̯e	˨˨˩							
凓	凓	ni̯e˨˨˩		n	i̯e	˨˨˩							
篥	篥	ni̯e˨˨˩		n	i̯e	˨˨˩							
麜	麜	ni̯e˨˨˩		n	i̯e	˨˨˩							
瑮	瑮	ni̯e˨˨˩		n	i̯e	˨˨˩							
塛	塛	ni̯e˨˨˩		n	i̯e	˨˨˩							
搮	搮	ni̯e˨˨˩		n	i̯e	˨˨˩							
䔁	䔁	ni̯e˨˨˩		n	i̯e	˨˨˩							
㗚	㗚	ni̯e˨˨˩		n	i̯e	˨˨˩							
㟳	㟳	ni̯e˨˨˩		n	i̯e	˨˨˩							
栗	栗	ni̯e˨˨˩		n	i̯e	˨˨˩							
傈	傈	ni̯e˨˨˩		n	i̯e	˨˨˩							
㯃	㯃	t͡ɕʰi̯e˨˨˩		t͡ɕʰ	i̯e	˨˨˩							
桼	桼	t͡ɕʰi̯e˨˨˩		t͡ɕʰ	i̯e	˨˨˩							
䣛	䣛	t͡ɕʰi̯e˨˨˩		t͡ɕʰ	i̯e	˨˨˩							
柒	七	t͡ɕʰi̯e˨˨˩		t͡ɕʰ	i̯e	˨˨˩							
漆	漆	t͡ɕʰi̯e˨˨˩		t͡ɕʰ	i̯e	˨˨˩							
迄	迄	t͡ɕʰi̯e˨˨˩		t͡ɕʰ	i̯e	˨˨˩							
忔	忔	t͡ɕʰi̯e˨˨˩		t͡ɕʰ	i̯e	˨˨˩							
䒗	䒗	t͡ɕʰi̯e˨˨˩		t͡ɕʰ	i̯e	˨˨˩							
汔	汔	t͡ɕʰi̯e˨˨˩		t͡ɕʰ	i̯e	˨˨˩							
莔	莔	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
肸	肸	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
䛥	䛥	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
釳	釳	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
厀	厀	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
蟋	蟋	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
䊝	䊝	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
僁	僁	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
窸	窸	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
悉	悉	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
膝	膝	ɕi˧˥	白讀，克膝頭	ɕ	i	˧˥							
膝	膝	t͡ɕʰi̯e˨˨˩		t͡ɕʰ	i̯e	˨˨˩							
挃	挃	t͡se˨˨˩		t͡s	e	˨˨˩							
庢	庢	t͡se˨˨˩		t͡s	e	˨˨˩							
銍	銍	t͡se˨˨˩		t͡s	e	˨˨˩							
秷	秷	t͡se˨˨˩		t͡s	e	˨˨˩							
㲳	㲳	t͡se˨˨˩		t͡s	e	˨˨˩							
㗧	㗧	t͡se˨˨˩		t͡s	e	˨˨˩							
螲	螲	t͡se˨˨˩		t͡s	e	˨˨˩							
窒	窒	t͡se˨˨˩		t͡s	e	˨˨˩							
侄	侄	t͡se˨˨˩		t͡s	e	˨˨˩							
姪	姪	t͡se˨˨˩		t͡s	e	˨˨˩							
妷	妷	t͡se˨˨˩		t͡s	e	˨˨˩							
豑	豑	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
翐	翐	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
柣	柣	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
紩	紩	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
帙	帙	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
袠	袠	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
秩	秩	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
抶	抶	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
咥	咥	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
眣	眣	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
跮	跮	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
叱	叱	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
瑟	瑟	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
𧒓	𧒓	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
濏	濏	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
𨆙	𨆙	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
𧌡	𧌡	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
蝨	虱	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
飋	飋	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
𦆄	𦆄	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
璱	璱	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
晊	晊	t͡se˨˨˩		t͡s	e	˨˨˩							
郅	郅	t͡se˨˨˩		t͡s	e	˨˨˩							
桎	桎	t͡se˨˨˩		t͡s	e	˨˨˩							
櫍	櫍	t͡se˨˨˩		t͡s	e	˨˨˩							
蛭	蛭	t͡se˨˨˩		t͡s	e	˨˨˩							
騭	骘	t͡se˨˨˩		t͡s	e	˨˨˩							
劕	劕	t͡se˨˨˩		t͡s	e	˨˨˩							
銍	銍	t͡se˨˨˩		t͡s	e	˨˨˩							
䑇	䑇	t͡se˨˨˩		t͡s	e	˨˨˩							
𡂒	𡂒	t͡se˨˨˩		t͡s	e	˨˨˩							
懫	懫	t͡se˨˨˩		t͡s	e	˨˨˩							
鑕	锧	t͡se˨˨˩		t͡s	e	˨˨˩							
锧	锧	t͡se˨˨˩		t͡s	e	˨˨˩							
厔	厔	t͡se˨˨˩		t͡s	e	˨˨˩							
躓	躓	t͡se˨˨˩		t͡s	e	˨˨˩							
質	质	t͡se˨˨˩		t͡s	e	˨˨˩							
實	实	se˨˨˩		s	e	˨˨˩							
失	失	se˨˨˩		s	e	˨˨˩							
室	室	se˨˨˩		s	e	˨˨˩							
𩋡	𩋡	se˨˨˩		s	e	˨˨˩							
楖	楖	t͡se˨˨˩		t͡s	e	˨˨˩							
櫛	櫛	t͡se˨˨˩		t͡s	e	˨˨˩							
𥠈	𥠈	t͡se˨˨˩		t͡s	e	˨˨˩							
瀄	瀄	t͡se˨˨˩		t͡s	e	˨˨˩							
𪗨	𪗨	t͡se˨˨˩		t͡s	e	˨˨˩							
㘉	㘉	t͡se˨˨˩		t͡s	e	˨˨˩							
𪗨	𪗨	t͡se˨˨˩		t͡s	e	˨˨˩							
擳	擳	t͡se˨˨˩		t͡s	e	˨˨˩							
㓼	㓼	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
𠞩	𠞩	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
𪘧	𬺋	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
𬺋	𬺋	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
䜉	䜉	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
馹	驲	ze˨˨˩		z	e	˨˨˩							
衵	衵	ze˨˨˩		z	e	˨˨˩							
㠴	㠴	ze˨˨˩		z	e	˨˨˩							
臸	臸	ze˨˨˩		z	e	˨˨˩							
日	日	ze˨˨˩		z	e	˨˨˩							
吃	吃	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
䰴	䰴	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
扢	扢	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
訖	讫	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
堲	堲	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
㲺	㲺	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
㘍	㘍	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
唧	唧	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
㲺	㲺	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
蝍	蝍	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
疾	疾	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
嫉	嫉	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
蒺	蒺	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
㑵	㑵	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
揤	揤	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
愱	愱	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
槉	槉	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
吉	吉	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
狤	狤	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
拮	拮	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
郆	郆	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
潔	洁	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
趌	趌	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
姞	姞	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
佶	佶	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
鮚	鮚	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
契	契	t͡ɕʰi̯e˨˨˩	契丹	t͡ɕʰ	i̯e	˨˨˩							
汔	汔	t͡ɕʰi̯e˨˨˩		t͡ɕʰ	i̯e	˨˨˩							
䒗	䒗	t͡ɕʰi̯e˨˨˩		t͡ɕʰ	i̯e	˨˨˩							
迄	迄	t͡ɕʰi̯e˨˨˩		t͡ɕʰ	i̯e	˨˨˩							
乞	乞	t͡ɕʰi̯e˨˨˩		t͡ɕʰ	i̯e	˨˨˩							
詰	诘	t͡ɕʰi̯e˨˨˩		t͡ɕʰ	i̯e	˨˨˩							
蛣	蛣	t͡ɕʰi̯e˨˨˩		t͡ɕʰ	i̯e	˨˨˩							
莔	莔	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
䛥	䛥	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
肸	肸	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
欯	欯	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
欪	欪	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
咭	咭	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
恄	恄	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
㣟	㣟	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
仡	仡	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
疙	疙	kɐ̟˨˨˩	～瘩(㾑)，表示身上隆起的小包	k	ɐ̟	˨˨˩							
疙	疙	n̠ʲi̯e˨˨˩	形容詞，用來形容人癡呆的樣子	n̠ʲ	i̯e	˨˨˩							
屹	屹	ji˨˦		j	i	˨˦							
𧆫	𧆫	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
圪	圪	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
壹	一	je˨˨˩		j	i̯e	˨˨˩							
弌	弌	je˨˨˩		j	i̯e	˨˨˩							
鳦	鳦	je˨˨˩		j	i̯e	˨˨˩							
亄	亄	je˨˨˩		j	i̯e	˨˨˩							
乙	乙	je˨˨˩		j	i̯e	˨˨˩							
逸	逸	je˨˨˩		j	i̯e	˨˨˩							
佚	佚	je˨˨˩		j	i̯e	˨˨˩							
佾	佾	je˨˨˩		j	i̯e	˨˨˩							
溢	溢	je˨˨˩		j	i̯e	˨˨˩							
軼	轶	je˨˨˩		j	i̯e	˨˨˩							
鎰	镒	je˨˨˩		j	i̯e	˨˨˩							
泆	泆	je˨˨˩		j	i̯e	˨˨˩							
齸	齸	je˨˨˩		j	i̯e	˨˨˩							
劮	劮	je˨˨˩		j	i̯e	˨˨˩							
欥	欥	je˨˨˩		j	i̯e	˨˨˩							
䭿	䭿	je˨˨˩		j	i̯e	˨˨˩							
䳀	䳀	je˨˨˩		j	i̯e	˨˨˩							
䬂	䬂	ɕy̑ɛ˨˨˩		ɕ	y̑ɛ	˨˨˩							
怴	怴	ɕy̑ɛ˨˨˩		ɕ	y̑ɛ	˨˨˩							
䎉	䎉	ɕy̑ɛ˨˨˩		ɕ	y̑ɛ	˨˨˩							
奔	奔	pɛn˧˥		p	ɛn	˧˥							
賁	贲	pɛn˧˥		p	ɛn	˧˥							
本	本	pɛn˥˧		p	ɛn	˥˧							
畚	畚	pɛn˥˧		p	ɛn	˥˧							
翉	翉	pʰɛn˥˧		pʰ	ɛn	˥˧							
𠺔	𠺔	pʰɛn˨˦		pʰ	ɛn	˨˦							
噴	喷	fɛn˨˦	白讀，如：打～嚏	f	ɛn	˨˦							
噴	喷	pʰɛn˧˥		pʰ	ɛn	˧˥							
𫣶	𫣶	pʰɛn˧˥	動詞，表示倚靠	pʰ	ɛn	˧˥							
盆	盆	pʰɛn˧˥	茶~	pʰ	ɛn	˧˥							
盆	盆	pʰɛn˧˩		pʰ	ɛn	˧˩							
笨	笨	pɛn˨˦		p	ɛn	˨˦							
𨁼	𨁼	pɛn˨˦	表示努力掙扎，擺脫束縛。如：～脫.同(捹)	p	ɛn	˨˦							
捹	捹	pɛn˨˦	表示努力掙扎，擺脫束縛。如：～脫.同(𨁼)	p	ɛn	˨˦							
們	们	mᵇɛn˧˥	白讀	mᵇ	ɛn	˧˥							
們	们	mᵇɛn˧˩	文讀	mᵇ	ɛn	˧˩							
㥃	㥃	mᵇɛn˧˥	~黑：昧良心，使手段	mᵇ	ɛn	˧˥							
穈	穈	mᵇɛn˧˩		mᵇ	ɛn	˧˩							
虋	虋	mᵇɛn˧˩		mᵇ	ɛn	˧˩							
璊	𫞩	mᵇɛn˧˩		mᵇ	ɛn	˧˩							
䫒	䫒	mᵇɛn˧˩		mᵇ	ɛn	˧˩							
䊟	𰫋	mᵇɛn˧˩		mᵇ	ɛn	˧˩							
𰫋	𰫋	mᵇɛn˧˩		mᵇ	ɛn	˧˩							
𤅣	𤅣	mᵇɛn˧˩		mᵇ	ɛn	˧˩							
門	门	mᵇɛn˧˩		mᵇ	ɛn	˧˩							
捫	扪	mᵇɛn˧˥		mᵇ	ɛn	˧˥							
悶	闷	mᵇɛn˧˥	形容一個人把心事憋在心裏的樣子	mᵇ	ɛn	˧˥							
悶	闷	mᵇɛn˨˦		mᵇ	ɛn	˨˦							
敦	敦	tɛn˧˥		t	ɛn	˧˥							
焞	焞	tɛn˧˥		t	ɛn	˧˥							
墩	墩	tɛn˧˥		t	ɛn	˧˥							
頓	顿	tɛn˨˦		t	ɛn	˨˦							
褪	褪	tʰwɛ̝ɪ̯˨˦		tʰ	wɛ̝ɪ̯	˨˦							
屯	屯	tʰɛn˧˩		tʰ	ɛn	˧˩							
豚	豚	tʰɛn˧˩		tʰ	ɛn	˧˩							
飩	饨	tɛn˨˦		t	ɛn	˨˦							
臀	臀	tʰɛn˧˩		tʰ	ɛn	˧˩							
囤	囤	tʰɛn˧˩		tʰ	ɛn	˧˩							
囤	囤	tɛn˨˦	動詞，表示把物品放置在某處	t	ɛn	˨˦							
扽	扽	tɛn˨˦	動詞，表示把物品放置在某處	t	ɛn	˨˦							
砘	砘	tʰɛn˨˦	梯砍, 砍級, 梯级級, 台階	tʰ	ɛn	˨˦							
沌	沌	tʰɛn˧˩		tʰ	ɛn	˧˩							
沌	沌	tɛn˨˦		t	ɛn	˨˦							
盾	盾	tɛn˨˦		t	ɛn	˨˦							
鈍	钝	tɛn˨˦		t	ɛn	˨˦							
燉	炖	tɛn˨˦		t	ɛn	˨˦							
遁	遁	tɛn˨˦		t	ɛn	˨˦							
嫩	嫩	nɛn˨˦		n	ɛn	˨˦							
論	论	nɛn˧˩		n	ɛn	˧˩							
崙	仑	nɛn˧˩		n	ɛn	˧˩							
圇	囵	nɛn˧˩		n	ɛn	˧˩							
論	论	nɛn˨˦		n	ɛn	˨˦							
尊	尊	t͡sɛn˧˥		t͡s	ɛn	˧˥							
村	村	t͡sʰɛn˧˥		t͡sʰ	ɛn	˧˥							
忖	忖	t͡sʰɛn˨˦		t͡sʰ	ɛn	˨˦							
寸	寸	t͡sʰɛn˨˦		t͡sʰ	ɛn	˨˦							
存	存	t͡sʰɛn˧˩		t͡sʰ	ɛn	˧˩							
蹲	蹲	tɛn˧˥		t	ɛn	˧˥							
黗	黗	tʰɛn˥˧	說話或其他動作不流暢	tʰ	ɛn	˥˧							
旽	旽	tʰɛn˨˦	互相拖，等別人先行動	tʰ	ɛn	˨˦							
孫	孙	sɛn˧˥		s	ɛn	˧˥							
損	损	sɛn˥˧		s	ɛn	˥˧							
遜	逊	ɕy̑in˨˦		ɕ	y̑in	˨˦							
昆	昆	kʰwɛn˧˥		kʰ	wɛn	˧˥							
崑	崑	kʰwɛn˧˥		kʰ	wɛn	˧˥							
滾	滚	kwɛn˥˧		k	wɛn	˥˧							
棍	棍	kwɛn˨˦		k	wɛn	˨˦							
坤	坤	kʰwɛn˧˥		kʰ	wɛn	˧˥							
坤	坤	kʰwɛn˧˥		kʰ	wɛn	˧˥							
坤	坤	kʰwɛn˧˥		kʰ	wɛn	˧˥							
捆	捆	kʰwɛn˥˧		kʰ	wɛn	˥˧							
困	困	kʰwɛn˨˦	困難	kʰ	wɛn	˨˦							
睏	睏	kʰwɛn˨˦	睡覺	kʰ	wɛn	˨˦							
昏	昏	xwɛn˧˥	昏君	x	wɛn	˧˥							
婚	婚	xwɛn˧˥		x	wɛn	˧˥							
魂	魂	xwɛn˧˩		x	wɛn	˧˩							
餛	馄	kʰwɛn˧˩	餛飩	kʰ	wɛn	˧˩							
混	混	xwɛn˨˦		x	wɛn	˨˦							
𪣒	𪣒	xwɛn˧˩		x	wɛn	˧˩							
堚	𪣒	xwɛn˧˩		x	wɛn	˧˩							
琿	珲	xwɛn˧˩		x	wɛn	˧˩							
琿	珲	xwɛ̝ɪ̯˧˥	~琿地名在黑龍江黑河	x	wɛ̝ɪ̯	˧˥							
渾	浑	xwɛn˧˩		x	wɛn	˧˩							
渾	浑	kʰwɛn˧˩	白讀，表示一整個的意思	kʰ	wɛn	˧˩							
溫	温	wɛn˧˥		ø	wɛn	˧˥							
瘟	瘟	wɛn˧˥		ø	wɛn	˧˥							
穩	稳	wɛn˥˧		ø	wɛn	˥˧							
綸	纶	nɛn˧˥	白讀，表示用手搓	n	ɛn	˧˥							
綸	纶	nɛn˧˩		n	ɛn	˧˩							
倫	伦	nɛn˧˩		n	ɛn	˧˩							
淪	沦	nɛn˧˩		n	ɛn	˧˩							
輪	轮	nɛn˧˩	輪胎	n	ɛn	˧˩							
遵	遵	t͡sɛn˧˥		t͡s	ɛn	˧˥							
俊	俊	t͡ɕy̑in˨˦		t͡ɕ	y̑in	˨˦							
竣	竣	t͡ɕy̑in˨˦		t͡ɕ	y̑in	˨˦							
峻	峻	t͡ɕy̑in˨˦		t͡ɕ	y̑in	˨˦							
皴	皴	t͡sɛn˧˥	～裂或作（皸）裂	t͡s	ɛn	˧˥							
皴	皴	t͡ɕy̑in˧˥		t͡ɕ	y̑in	˧˥							
荀	荀	ɕy̑in˧˩		ɕ	y̑in	˧˩							
詢	询	ɕy̑in˨˦		ɕ	y̑in	˨˦							
筍	笋	sɛn˥˧		s	ɛn	˥˧							
迅	迅	ɕy̑in˨˦		ɕ	y̑in	˨˦							
浚	浚	t͡ɕy̑in˨˦		t͡ɕ	y̑in	˨˦							
旬	旬	ɕy̑in˧˩		ɕ	y̑in	˧˩							
循	循	ɕy̑in˧˩		ɕ	y̑in	˧˩							
巡	巡	ɕy̑in˧˩		ɕ	y̑in	˧˩							
殉	殉	ɕy̑in˨˦		ɕ	y̑in	˨˦							
椿	椿	t͡sʰwɛn˧˥		t͡sʰ	wɛn	˧˥							
諄	谆	t͡sɛn˧˥		t͡s	ɛn	˧˥							
肫	肫	t͡sɛn˧˥		t͡s	ɛn	˧˥							
準	准	t͡swɛn˥˧		t͡s	wɛn	˥˧							
訰	𰵍	t͡sɛn˨˦		t͡s	ɛn	˨˦							
𰵍	𰵍	t͡sɛn˨˦		t͡s	ɛn	˨˦							
准	准	t͡swɛn˥˧		t͡s	wɛn	˥˧							
春	春	t͡sʰwɛn˧˥		t͡sʰ	wɛn	˧˥							
蠢	蠢	t͡sʰwɛn˥˧		t͡sʰ	wɛn	˥˧							
唇	唇	swɛn˧˩		s	wɛn	˧˩							
順	顺	swɛn˨˦		s	wɛn	˨˦							
舜	舜	swɛn˨˦		s	wɛn	˨˦							
瞬	瞬	sɔŋ˥˧	白讀，如：一～間	s	ɔŋ	˥˧							
瞬	瞬	swɛn˨˦		s	wɛn	˨˦							
純	纯	swɛn˧˩		s	wɛn	˧˩							
蒓	莼	swɛn˧˩		s	wɛn	˧˩							
醇	醇	swɛn˧˩		s	wɛn	˧˩							
蓴	蓴	swɛn˧˩		s	wɛn	˧˩							
鶉	鹑	swɛn˧˩		s	wɛn	˧˩							
𦎧	𦎧	swɛn˧˩		s	wɛn	˧˩							
𦎫	𦎫	swɛn˧˩		s	wɛn	˧˩							
陙	陙	swɛn˧˩		s	wɛn	˧˩							
錞	𬭚	swɛn˧˩		s	wɛn	˧˩							
𬭚	𬭚	swɛn˧˩		s	wɛn	˧˩							
淳	淳	swɛn˧˩		s	wɛn	˧˩							
𡗥	𡗥	swɛn˧˩		s	wɛn	˧˩							
䣩	䣩	swɛn˧˩		s	wɛn	˧˩							
焞	焞	swɛn˧˩		s	wɛn	˧˩							
𩀋	𩀋	zwɛn˧˩		z	wɛn	˧˩							
𣯍	𣯍	zwɛn˥˧		z	wɛn	˥˧							
潤	润	zwɛn˨˦		z	wɛn	˨˦							
閏	闰	zwɛn˨˦		z	wɛn	˨˦							
筠	筠	t͡ɕy̑in˧˥	地名如：~連	t͡ɕ	y̑in	˧˥							
均	均	t͡ɕy̑in˧˥		t͡ɕ	y̑in	˧˥							
鈞	钧	t͡ɕy̑in˧˥		t͡ɕ	y̑in	˧˥							
菌	菌	t͡ɕy̑in˨˦		t͡ɕ	y̑in	˨˦							
窘	窘	t͡ɕy̑in˥˧		t͡ɕ	y̑in	˥˧							
郡	郡	t͡ɕy̑in˨˦		t͡ɕ	y̑in	˨˦							
殞	殒	ɥin˥˧		j	y̑in	˥˧							
霣	𫕥	ɥin˥˧		j	y̑in	˥˧							
𫕥	𫕥	ɥin˥˧		j	y̑in	˥˧							
隕	陨	ɥin˥˧		j	y̑in	˥˧							
勻	匀	ɥin˧˩		j	y̑in	˧˩							
允	允	ɥin˥˧		j	y̑in	˥˧							
尹	尹	ɥin˥˧		j	y̑in	˥˧							
分	分	fɛn˧˥		f	ɛn	˧˥							
粉	粉	fɛn˥˧		f	ɛn	˥˧							
黺	黺	fɛn˥˧	（肉）等腐爛變質	f	ɛn	˥˧							
糞	粪	fɛn˨˦		f	ɛn	˨˦							
奮	奋	fɛn˨˦		f	ɛn	˨˦							
芬	芬	fɛn˧˥		f	ɛn	˧˥							
紛	纷	fɛn˧˥		f	ɛn	˧˥							
墳	坟	fɛn˧˩		f	ɛn	˧˩							
焚	焚	fɛn˧˩		f	ɛn	˧˩							
憤	愤	fɛn˨˦		f	ɛn	˨˦							
忿	忿	fɛn˨˦		f	ɛn	˨˦							
份	份	fɛn˨˦		f	ɛn	˨˦							
文	文	wɛn˧˩		ø	wɛn	˧˩							
𣐀	𣐀	wɛn˧˩		ø	wɛn	˧˩							
紋	纹	wɛn˧˩		ø	wɛn	˧˩							
蚊	蚊	wɛn˧˩		ø	wɛn	˧˩							
聞	闻	wɛn˧˩		ø	wɛn	˧˩							
吻	吻	wɛn˥˧		ø	wɛn	˥˧							
刎	刎	wɛn˥˧		ø	wɛn	˥˧							
問	问	wɛn˨˦	問題	ø	wɛn	˨˦							
君	君	t͡ɕy̑in˧˥		t͡ɕ	y̑in	˧˥							
軍	军	t͡ɕy̑in˧˥		t͡ɕ	y̑in	˧˥							
皸	皸	t͡sʰɛn˧˥	～裂或作（皴）裂	t͡sʰ	ɛn	˧˥							
群	群	t͡ɕʰy̑in˧˩		t͡ɕʰ	y̑in	˧˩							
裙	裙	t͡ɕʰy̑in˧˩		t͡ɕʰ	y̑in	˧˩							
郡	郡	t͡ɕy̑in˨˦		t͡ɕ	y̑in	˨˦							
熏	熏	ɕy̑in˧˥		ɕ	y̑in	˧˥							
勛	勛	ɕy̑in˧˥		ɕ	y̑in	˧˥							
薰	薰	ɕy̑in˧˥		ɕ	y̑in	˧˥							
葷	荤	xwɛn˧˥		x	wɛn	˧˥							
訓	训	ɕy̑in˨˦		ɕ	y̑in	˨˦							
殟	殟	ɥin˧˥	品嘗（酒等）	j	y̑in	˧˥							
熨	熨	ɥin˨˦		j	y̑in	˨˦							
鄆	郓	ɥin˨˦		j	y̑in	˨˦							
耘	耘	ɥin˧˩		j	y̑in	˧˩							
繧	纭	ɥin˧˩		j	y̑in	˧˩							
紜	纭	ɥin˧˩		j	y̑in	˧˩							
妘	妘	ɥin˧˩		j	y̑in	˧˩							
芸	芸	ɥin˧˩		j	y̑in	˧˩							
鄖	䢵	ɥin˧˩		j	y̑in	˧˩							
䢵	䢵	ɥin˧˩		j	y̑in	˧˩							
雲	云	ɥin˧˩		j	y̑in	˧˩							
韻	韵	ɥin˨˦		j	y̑in	˨˦							
慍	愠	ɥin˨˦		j	y̑in	˨˦							
蘊	蕴	ɥin˨˦		j	y̑in	˨˦							
運	运	ɥin˨˦		j	y̑in	˨˦							
暈	晕	ɥin˨˦	暈車	j	y̑in	˨˦							
䪬	䪬	pʰɔ˨˨˩		pʰ	ɔ	˨˨˩							
昢	昢	pʰɔ˨˨˩		pʰ	ɔ	˨˨˩							
