xiəu	1	齁	
xiəu	2	侯猴喉	
xiəu	6	后厚候	
iəu	1	优幽攸腰妖邀	
iəu	2	尤油由邮犹游疫-[防～]育姚窑谣摇徭	
iəu	3	友有酉舀	
iəu	5	幼柚釉诱	
iəu	6	右又佑沤怄要-[重～]	
piau	1	标=彪膘剽	
pʰiau	1	飘	
pʰiau	2	嫖	
pʰiau	3	瞟	
pʰiau	5	漂	
miau	2	苗=瞄	
miau	3	秒=藐	
miau	6	妙=	
tiau	1	刁凋貂	
tʰiau	2	调[～节]	
tʰiau	3	挑=[～战]	
ȵiau	2	熬[～菜，炒菜]	
ȵiau	3	鸟	
liau	2	疗聊潦	
liau	6	料	
ʨiau	1	交胶骄焦娇姣椒跤	
ʨiau	2	矯[～情]	
ʨiau	3	绞饺矫搅剿□[～边，缝衣服]缴	
ʨiau	5	教	
ʨiau	6	较	
ʨʰiau	1	悄橇	
ʨʰiau	2	乔樵	
ʨʰiau	3	巧	
ʨʰiau	5	翘=撬俏窍	
ɕiau	1	消箫宵销嚣肖	
ɕiau	2	淆	
ɕiau	5	孝	
ɕiau	6	校效	
iau	1	幺妖要=[～求]	
iau	2	尧肴	
iau	5	耀	
kuai	1	乖	
kuai	3	拐□[～子，手肘]	
kuai	5	怪	
kʰuai	3	□[～子，小偷]□[～子，手肘]	
kʰuai	5	会块快筷	
kuei	1	归规闺龟	
kuei	3	轨鬼诡	
kuei	5	跪贵桂刽	
kuei	6	柜	
kʰuei	1	亏窥盔	
kʰuei	2	葵魁	
kʰuei	3	傀	
kʰuei	5	溃愧	
pan	1	扳班	
pan	3	板	
pan	5	绊瓣	
pan	6	办□[～菜，炒菜]	
pʰan	5	盼□[门～～，锁门的铁片]	
man	2	蛮馒	
man	3	嫚[~~,姑姑]	
man	5	漫蔓□[一～，一瓣水果]	
man	6	慢	
fan	1	翻番	
fan	2	帆凡烦繁环=[～境]	
fan	3	反返	
fan	5	贩范	
fan	6	饭犯	
van	1	弯湾豌	
van	2	还-[～礼]环-[耳～]丸玩	
van	3	挽晚惋绾腕搲[～水，舀水]	
van	6	万[一～]	
van	5	万[～一]	
tsan	1	瞻	
tsan	2	蚕残馋蝉	
tsan	3	斩崭盏展攒	
tsan	5	暂赞占栈战站绽湛蘸	
tsʰan	1	参餐掺搀	
tsʰan	2	惭缠蟾	
tsʰan	3	惨产铲阐	
tsʰan	5	灿忏颤	
san	1	三山衫姗煽	
san	3	伞闪陕	
san	5	散讪擅赡鳝	
tan	1	丹担[～水]单	
tan	2	坛痰□[～灰尘]	
tan	3	胆疸掸[～子]	
tan	5	但旦[元～]担[一～]诞□[～tɕia3，这样]	
tan	6	旦[一～]淡弹蛋氮	
tʰan	1	贪摊滩瘫	
tʰan	2	谈弹潭檀	
tʰan	3	坦袒毯□[～tsʰo3，仰面摔到]	
tʰan	5	叹探炭	
nan	1	□[～东西，拈东西]	
nan	2	男南难	
nan	5	□[～～，皮肤上长出的包]	
nan	6	难	
lan	2	兰拦婪篮然	
lan	3	懒揽缆冉	
lan	6	烂滥	
kan	1	竿甘肝尴间-[一～房]肩-槛[门～]	
kan	3	赶敢感擀	
kan	5	干=[～部]赣间-[～好久，隔一段时间]	
kʰan	1	刊堪	
kʰan	3	砍侃	
kʰan	5	看	
xan	1	鼾憨	
xan	2	含函韩寒咸	
xan	3	喊罕	
xan	5	汉旱捍悍憾瀚	
xan	6	焊	
ŋan	1	安庵	
ŋan	2	严-[～起来，恰好]	
ŋan	3	眼	
ŋan	5	按	
pən	1	奔崩	
pən	2	盆	
pən	3	本□[～好，很好]	
pən	5	绷[～开，裂开]□[～起，拉扯]	
pən	6	笨□[～起，靠着]	
pʰən	1	□[～～，灰尘]	
pʰən	2	彭膨	
pʰən	5	喷	
mən	1	蚊-	
mən	2	门□[～破，撑破]	
mən	5	闷焖□[～一碗，盛一碗]	
mən	6	□[眼睛～起，瞪着]	
fən	1	分昏婚	
fən	2	坟焚魂浑馄□[继～，继续]	
fən	3	粉	
fən	5	愤粪奋混	
fən	6	份□[莫～起得，嫉妒]	
vən	1	温瘟	
vən	2	文纹炆闻蚊=	
vən	3	刎吻稳	
vən	6	问	
tsən	1	真争针贞珍蒸征增砧斟尊	
tsən	2	层存陈沉尘橙	
tsən	3	整诊枕拯	
tsən	5	镇郑正震证政憎圳	
tsən	6	阵撞[～墙，撞墙]	
tsʰən	1	称撑村	
tsʰən	2	曾城乘程承臣辰丞澄唇	
tsʰən	3	惩逞□[～起，压着]	
tsʰən	5	蹭秤趁衬寸	
sən	1	深森僧伸身参升生声甥孙	
sən	2	晨神绳	
sən	3	婶省损笋	
sən	5	慎善肾甚渗胜圣盛	
sən	6	剩	
tən	1	灯登蹬墩	
tən	2	藤誊□[～水，倒水]	
tən	3	等盹□木[～～，桩子]	
tən	5	顿邓凳钝盾	
tʰən	1	吞	
tʰən	2	藤囤豚臀	
tʰən	3	□[(颠簸)]□[打～～，吞吞吐吐]	
tʰən	5	□[～起，拖、拉]□[一～楼梯，阶梯]	
nən	2	能□[～耳朵，揉耳朵]	
nən	6	嫩	
lən	1	□[～皮，脱皮]	
lən	2	轮燃	
lən	3	冷染	
lən	5	论□[～裤子，脱裤子]	
kən	1	羹耕	
kən	3	耿	
kən	5	更亘	
kʰən	1	吭铿	
kʰən	3	垦啃	
xən	2	痕恒横衡	
xən	3	很=	
xən	5	恨=	
ŋən	1	恩	
ŋən	2	人壬仁	
ŋən	3	忍	
ŋən	5	任韧妊饪	
ŋən	6	认□[～大，这样]	
pin	1	宾濒兵冰	
pin	2	平-瓶屏-贫-坪凭-	
pin	3	丙饼	
pin	5	并殡鬓	
pin	6	病	
pʰin	1	拼	
pʰin	2	贫=频评苹凭=平=屏=	
pʰin	3	品	
pʰin	5	聘	
min	2	民名明鸣	
min	3	皿敏抿	
min	6	命	
tin	1	丁钉盯	
tin	2	停庭=	
tin	3	顶鼎[～罐，锅]	
tin	5	钉	
tin	6	订定锭	
tʰin	1	听厅	
tʰin	2	庭廷亭婷	
