鳳	hoŋ阳上					
夢	moŋ阳去	maŋ阳去				
隆	loŋ阳平					
隆	lioŋ阳平					
嵩	sioŋ阴平					
中	tioŋ阴平	taŋ阴平				
忠	tioŋ阴平					
中	tioŋ阴去					
蟲	tsʰioŋ阳平	tʰaŋ阳平				
仲	tioŋ阴去					
崇	tsʰioŋ阳平					
終	tsioŋ阴平					
眾	tsioŋ阴去					
充	tsʰioŋ阴平					
銃	tsʰioŋ阴去					
絨	dzioŋ阳平					
戎	dzioŋ阳平					
弓	kioŋ阴平					
躬	kioŋ阴平					
宮	kioŋ阴平					
穹	kʰioŋ阳平					
窮	kioŋ阳平	kʰiau阳平				
熊	hioŋ阳平	him阳平				
雄	hioŋ阳平					
融	ioŋ阳平	iõ阳平				
封	hoŋ阴平					
峰	hoŋ阴平					
蜂	pʰaŋ阴平					
鋒	hoŋ阴平					
捧	pʰoŋ阴上	pʰoŋ阳平				
逢	hoŋ阳平					
縫	hoŋ阳平					
奉	hoŋ阳去					
俸	hoŋ阳上					
俸						
縫						
濃	loŋ阳平					
龍						
龍	lioŋ阳平					
隴	lioŋ阴上					
壟	lioŋ阴上					
壟	lioŋ阴上					
蹤	tsioŋ阴去					
蹤						
縱	tsʰioŋ阳平					
縱						
從						
從						
慫						
慫						
松	sioŋ阳平					
誦	sioŋ阳上					
頌	sioŋ阳上					
訟	sioŋ阳上					
冢						
寵	tsʰoŋ阴上	tʰioŋ阴上				
重	tioŋ阳平					
重	tioŋ阳上	taŋ阳上				
重						
鐘	tsioŋ阴平					
盅	tsioŋ阴平					
種	tsioŋ阴去	tsioŋ阴上				
腫	tsioŋ阴上					
种						
衝	tsʰioŋ阴平					
舂						
茸	dzioŋ阳平					
冗	dzioŋ阳平					
恭	kioŋ阴平					
恭						
供	kioŋ阴平					
拱	kioŋ阴上					
拱						
鞏						
鞏						
供						
恐	koŋ阴上	kioŋ阴上				
恐						
共	kioŋ阳上	kaŋ阳去				
胸	hioŋ阴平					
兇	hioŋ阴平					
凶	hioŋ阴平					
雍	ioŋ阴平					
擁	ioŋ阴平					
雍	ioŋ阴平					
容	ioŋ阳平					
熔	ioŋ阳平	iõ阳平				
庸	ioŋ阴平					
甬	ioŋ阴上					
勇	ioŋ阴上					
湧	ioŋ阴上					
用	ioŋ阳上	eŋ阳去				
卜	pok阴入					
撲	pʰok阴入					
僕	pʰok阳入					
曝	pʰak阳入	pau阳上				
瀑						
木	mok阳入	bak阳入				
沐	mok阳入					
禿	tʰut阴入					
獨	tok阳入					
讀	tʰak阳入					
牘						
鹿	liok阳入	tiok阳入				
禄	liok阳入					
族	tsok阳入					
速	sok阴入					
穀	kok阴入					
谷	kok阴入					
哭	kʰok阴入	kʰau阴去				
斛	hok阳入					
屋	ok阴入					
篤	tok阴入					
督	tok阴入					
毒	tok阳入	tak阳入				
酷	kʰok阴入					
沃	ok阴入	ak阴入				
福	hok阴入					
幅	hok阴入	pak阴入				
蝠	hok阴入					
復	hok阳入					
腹	hok阴入	pak阴入				
覆	hok阳入					
服	hok阳入					
伏	hok阳入					
袱	hok阳入					
目	mok阳入	mak阳入				
穆	mok阳入					
牧	mok阳入					
六	lak阳入					
陸	liok阳入					
戮	liok阳入					
肅	siok阴入					
夙	siok阴入					
宿						
竹	tiok阴入					
築	tiok阴入					
畜	tsʰiok阴入	hiok阴入				
逐	tiok阳入					
軸	tiok阳入					
縮	sok阴入	soʔ阴入				
祝	tsiok阴入					
粥	tsok阳入					
叔	tsiok阴入					
熟	siok阳入					
淑	siok阳入					
肉	niok阳入	baʔ阴入	训			
菊	kiok阴入					
麴	kiok阴入					
畜						
蓄	hiok阴入					
郁	iok阴入					
育	iok阳入					
綠	liok阳入					
錄	liok阳入					
足	tsok阴入					
促	tsʰiok阴入					
粟	siok阴入					
俗	siok阳入					
續	siok阳入					
燭	tsiok阴入					
囑	tsiok阴入					
觸	tsʰiok阴入					
贖	siok阳入					
束	sok阴入					
蜀	siok阳入					
屬	siok阳入					
辱	dziok阳入					
褥	dziok阳入					
鋦						
麯	kʰiok阴入					
曲	kʰiok阴入					
局	kiok阴入					
玉	giok阳入					
獄	gak阳入					
旭	hiok阴入					
欲	iok阳入	bueʔ阴入				
浴	iok阳入					
慾	iok阳入					
